statement,elicitation,committer
"La beauté des mathématiques réside dans leur simplicité, révélant des principes de base qui expliquent des phénomènes complexes.",microsoft azure text translation,Dan
"La beauté des mathématiques réside dans leur simplicité, révélant des vérités complexes à travers des principes de base.",microsoft azure text translation,Dan
"Le meilleur art parle de l’expérience humaine universelle, résonnant auprès de divers publics.",microsoft azure text translation,Dan
"Le lève-tôt attrape le ver, il est donc préférable de commencer votre journée tôt.",microsoft azure text translation,Dan
"Le lève-tôt attrape le ver, donc commencer vos tâches tôt peut conduire à de meilleurs résultats.",microsoft azure text translation,Dan
"Le lève-tôt attrape le ver, soulignant les avantages de commencer les tâches tôt.",microsoft azure text translation,Dan
"Le lève-tôt attrape le ver, ce qui suggère qu’un comportement proactif conduit à de meilleurs résultats.",microsoft azure text translation,Dan
"La fin justifie les moyens, suggérant que les résultats peuvent valider les actions entreprises pour les atteindre.",microsoft azure text translation,Dan
"La vie examinée conduit à la sagesse, préconisant l’autoréflexion.",microsoft azure text translation,Dan
"La force de gravité attire les objets les uns vers les autres, façonnant la structure de l’univers.",microsoft azure text translation,Dan
"L’avenir est maintenant, illustrant le rythme rapide des progrès technologiques.",microsoft azure text translation,Dan
"L’herbe est toujours plus verte de l’autre côté, illustrant l’attrait des endroits lointains.",microsoft azure text translation,Dan
"L’herbe est toujours plus verte de l’autre côté, ce qui implique que nous pensons souvent que la situation des autres est meilleure que la nôtre.",microsoft azure text translation,Dan
"L’herbe est toujours plus verte de l’autre côté, il est donc facile de ressentir de l’envie.",microsoft azure text translation,Dan
"L’herbe est toujours plus verte de l’autre côté, donc d’autres endroits peuvent sembler plus attrayants qu’ils ne le sont.",microsoft azure text translation,Dan
"Le bien commun guide souvent les décisions sociétales, visant à profiter à la majorité.",microsoft azure text translation,Dan
"La plus grande richesse est de vivre avec peu, en soulignant la valeur de la simplicité.",microsoft azure text translation,Dan
"Plus vous travaillez dur, plus vous avez de la chance, en soulignant le lien entre l’effort et le succès.",microsoft azure text translation,Dan
"Internet a fait du monde un village planétaire, connectant instantanément les gens et les informations.",microsoft azure text translation,Dan
"Le voyage est plus important que la destination, soulignant la valeur des expériences plutôt que les objectifs finaux.",microsoft azure text translation,Dan
"Le voyage fait partie de la destination, soulignant la valeur des expériences de voyage.",microsoft azure text translation,Dan
"Le voyage de mille kilomètres commence par un seul pas, soulignant l’importance de commencer vos voyages.",microsoft azure text translation,Dan
"Le royaume des cieux est en vous, soulignant la nature intérieure de l’épanouissement spirituel.",microsoft azure text translation,Dan
"Les lois de la nature sont universelles, régissant le comportement de la matière et de l’énergie partout.",microsoft azure text translation,Dan
"L’esprit est tout ; ce que vous pensez, vous le devenez, mettant en évidence le pouvoir des pensées.",microsoft azure text translation,Dan
"Plus les choses changent, plus elles restent les mêmes, mettant en évidence des thèmes récurrents dans l’histoire.",microsoft azure text translation,Dan
"Plus les choses changent, plus elles restent les mêmes, soulignant des thèmes récurrents dans l’histoire.",microsoft azure text translation,Dan
"Plus vous en savez, plus vous réalisez à quel point vous ne savez pas, ce qui reflète la nature illimitée de la connaissance.",microsoft azure text translation,Dan
"Plus vous comprenez, moins vous craignez, encourageant la poursuite de la connaissance.",microsoft azure text translation,Dan
"Plus vous comprenez, moins vous craignez, soulignant le pouvoir de la connaissance et du raisonnement logique.",microsoft azure text translation,Dan
"La seule constante dans la vie est le changement, qui pousse à l’adaptabilité et à l’acceptation.",microsoft azure text translation,Dan
"La seule vraie sagesse est de savoir que vous ne savez rien, d’encourager l’humilité et l’apprentissage continu.",microsoft azure text translation,Dan
"Le passé n’est jamais mort ; ce n’est même pas le passé, reflétant l’influence durable des événements historiques sur le présent.",microsoft azure text translation,Dan
"Le passé est un prologue, indiquant que les événements historiques préparent le terrain pour les développements futurs.",microsoft azure text translation,Dan
"Le passé est un prologue, suggérant que l’histoire prépare le terrain pour les événements futurs.",microsoft azure text translation,Dan
"La plume est plus puissante que l’épée, car les écrits ont considérablement influencé les événements historiques.",microsoft azure text translation,Dan
"Le stylo est plus puissant que l’épée, soulignant l’influence de la communication et des idées.",microsoft azure text translation,Dan
"La plume est plus puissante que l’épée, donc l’écriture peut être plus puissante que la violence.",microsoft azure text translation,Dan
"Le tableau périodique organise les éléments par leur numéro atomique, révélant des modèles de propriétés chimiques.",microsoft azure text translation,Dan
"Le présent façonne l’avenir, car les actions actuelles influencent les résultats historiques.",microsoft azure text translation,Dan
"La preuve est dans le pudding, ce qui signifie que la validité de quelque chose peut être déterminée par ses résultats ou ses résultats.",microsoft azure text translation,Dan
"La route de l’enfer est pavée de bonnes intentions, mettant en évidence les conséquences involontaires des politiques sociales.",microsoft azure text translation,Dan
La deuxième loi de la thermodynamique stipule que l’entropie dans un système isolé augmente toujours.,microsoft azure text translation,Dan
"La distance la plus courte entre deux points est une ligne droite, illustrant un principe de base en géométrie.",microsoft azure text translation,Dan
"La distance la plus courte entre deux points est une ligne droite, illustrant un concept fondamental en géométrie.",microsoft azure text translation,Dan
"Le spectacle doit continuer, soulignant la résilience des arts de la scène malgré les défis.",microsoft azure text translation,Dan
"Le spectacle doit continuer, quels que soient les obstacles rencontrés.",microsoft azure text translation,Dan
"La vitesse de la lumière dans le vide est constante, formant une pierre angulaire de la théorie de la relativité d’Einstein.",microsoft azure text translation,Dan
"L’esprit est volontaire, mais la chair est faible, soulignant la lutte entre l’intention et l’action.",microsoft azure text translation,Dan
"La roue grinçante reçoit la graisse, illustrant comment les revendications vocales peuvent conduire au changement social.",microsoft azure text translation,Dan
"La vie non examinée ne vaut pas la peine d’être vécue, ce qui encourage une profonde introspection.",microsoft azure text translation,Dan
"L’univers est en expansion, une observation fondamentale de la cosmologie.",microsoft azure text translation,Dan
Le voyage de découverte n’est pas dans la recherche de nouveaux paysages mais dans le fait d’avoir de nouveaux yeux.,microsoft azure text translation,Dan
"Le cycle de l’eau est essentiel à la vie sur Terre, recyclant l’eau par évaporation, condensation et précipitation.",microsoft azure text translation,Dan
"Le tout est plus grand que la somme de ses parties, illustrant la synergie de la théorie des systèmes.",microsoft azure text translation,Dan
"Les gagnants écrivent l’histoire, montrant que les récits historiques reflètent souvent le point de vue des vainqueurs.",microsoft azure text translation,Dan
"Les gagnants écrivent l’histoire, il est donc essentiel de considérer plusieurs perspectives.",microsoft azure text translation,Dan
"Le monde est petit, vous trouvez donc souvent des connexions dans les endroits les plus inattendus.",microsoft azure text translation,Dan
"Le monde est votre huître, offrant des possibilités infinies d’exploration.",microsoft azure text translation,Dan
"Le monde vous appartient, offrant des possibilités illimitées d’exploration.",microsoft azure text translation,Dan
"Il n’y a pas de meilleur endroit que chez soi, mettant l’accent sur le confort unique de son propre environnement.",microsoft azure text translation,Dan
"Il n’y a pas de meilleur endroit que la maison, mettant l’accent sur le confort unique et la familiarité de son propre environnement.",microsoft azure text translation,Dan
"Ceux qui ne se souviennent pas du passé sont condamnés à le répéter, soulignant l’importance de la conscience historique.",microsoft azure text translation,Dan
"Ceux qui n’apprennent pas de l’histoire sont condamnés à la répéter, soulignant l’importance de la connaissance historique.",microsoft azure text translation,Dan
Ceux qui n’apprennent pas de l’histoire sont condamnés à la répéter.,microsoft azure text translation,Dan
"Ceux qui ne connaissent pas l’histoire sont destinés à la répéter, soulignant l’importance de la connaissance historique.",microsoft azure text translation,Dan
"Le temps passe vite quand on s’amuse, donc les activités agréables semblent passer vite.",microsoft azure text translation,Dan
"Le temps guérit toutes les blessures, suggérant que les événements historiques peuvent être réévalués avec la distance.",microsoft azure text translation,Dan
"Le temps, c’est de l’argent, ce qui indique que le temps doit être utilisé de manière efficace et productive.",microsoft azure text translation,Dan
"Les temps changent et nous changeons avec eux, mettant en évidence l’adaptabilité humaine à travers l’histoire.",microsoft azure text translation,Dan
"Les temps changent et nous changeons avec eux, reflétant l’adaptabilité humaine à travers les périodes historiques.",microsoft azure text translation,Dan
"Être, c’est faire, soulignant l’importance des actions dans la définition de son existence.",microsoft azure text translation,Dan
"Croire, c’est voir, indiquant le pouvoir de la foi dans la formation de la perception.",microsoft azure text translation,Dan
"À chacun son truc, car chacun a des goûts uniques en matière de lieux et de destinations.",microsoft azure text translation,Dan
"Se connaître soi-même est le début de toute sagesse, soulignant l’importance de la conscience de soi.",microsoft azure text translation,Dan
"Sois fidèle à toi-même, soulignant l’importance de l’honnêteté avec soi-même.",microsoft azure text translation,Dan
"Les nouvelles d’aujourd’hui sont l’histoire de demain, mettant en évidence le flux continu d’événements importants.",microsoft azure text translation,Dan
"Les nouvelles d’aujourd’hui sont l’histoire de demain, montrant le flux continu des événements.",microsoft azure text translation,Dan
"La science-fiction d’aujourd’hui est la réalité scientifique de demain, soulignant comment l’imagination peut stimuler le développement technologique.",microsoft azure text translation,Dan
"Trop de cuisiniers gâchent le bouillon, il est donc souvent préférable de limiter les contributeurs.",microsoft azure text translation,Dan
"Les voyages élargissent l’esprit, offrant de nouvelles perspectives et expériences.",microsoft azure text translation,Dan
"Voyagez léger et voyagez loin, afin d’explorer facilement plus d’endroits.",microsoft azure text translation,Dan
"Traitez les autres comme vous voulez être traité, en promouvant le principe de compassion.",microsoft azure text translation,Dan
"La vérité est subjective, ce qui implique que chaque personne peut percevoir la réalité différemment.",microsoft azure text translation,Dan
"Deux têtes valent mieux qu’une, donc la collaboration donne souvent de meilleurs résultats.",microsoft azure text translation,Dan
"Deux têtes valent mieux qu’une, ce qui suggère que la collaboration produit de meilleurs résultats.",microsoft azure text translation,Dan
"Deux têtes valent mieux qu’une, ce qui suggère que la collaboration donne souvent de meilleurs résultats.",microsoft azure text translation,Dan
"Deux plus deux font toujours quatre, démontrant la cohérence des principes mathématiques.",microsoft azure text translation,Dan
"Unis nous sommes, divisés nous tombons, soulignant l’importance de la solidarité dans la société.",microsoft azure text translation,Dan
"La variété est le piment de la vie, encourageant la diversité des activités pour une expérience enrichissante.",microsoft azure text translation,Dan
"La variété est le piment de la vie, encourageant l’exploration de différentes cultures et formes artistiques.",microsoft azure text translation,Dan
"La variété est le piment de la vie, alors explorer différentes cultures enrichit vos expériences.",microsoft azure text translation,Dan
"La variété est le piment de la vie, alors explorer différents endroits enrichit vos expériences.",microsoft azure text translation,Dan
"La vertu est sa propre récompense, ce qui suggère que les actions morales ont de la valeur en elles-mêmes.",microsoft azure text translation,Dan
"Marchez par la foi, pas par la vue, en soulignant l’importance de la croyance au-delà de ce qui est visible.",microsoft azure text translation,Dan
"L’eau cherche toujours son propre niveau, démontrant les principes de la dynamique des fluides.",microsoft azure text translation,Dan
"Nous sommes nos choix, reflétant que les décisions façonnent notre vie et notre caractère.",microsoft azure text translation,Dan
"Nous sommes ce que nous faisons de manière répétée, en soulignant le rôle des habitudes dans la formation du caractère.",microsoft azure text translation,Dan
"Nous ne pouvons pas entrer deux fois dans la même rivière, reflétant la nature en constante évolution de la vie et de l’existence.",microsoft azure text translation,Dan
"Ce qui ne vous tue pas vous rend plus fort, en mettant l’accent sur la résilience dans l’adversité.",microsoft azure text translation,Dan
"Ce qui circule revient, indiquant que les actions de l’histoire ont souvent des conséquences à long terme.",microsoft azure text translation,Dan
"Ce qui circule revient, reflétant le principe du karma.",microsoft azure text translation,Dan
"Ce qui monte doit redescendre, illustrant le concept de gravité.",microsoft azure text translation,Dan
"Lorsque vous êtes à Rome, faites comme les Romains, en respectant les coutumes et les traditions locales.",microsoft azure text translation,Dan
"Lorsque vous êtes à Rome, faites comme les Romains, suggérant qu’il est sage de s’adapter aux coutumes locales.",microsoft azure text translation,Dan
"Quand il pleut, il pleut, il est donc important d’être prêt à relever les défis.",microsoft azure text translation,Dan
"Lorsqu’une porte se ferme, une autre s’ouvre, ce qui implique que les fins mènent souvent à de nouvelles opportunités.",microsoft azure text translation,Dan
"Là où il y a une volonté, il y a un moyen, donc la détermination est la clé pour surmonter les défis.",microsoft azure text translation,Dan
"Là où il y a de la fumée, il y a du feu, ce qui indique que les signes indiquent souvent un problème ou une vérité plus profonde.",microsoft azure text translation,Dan
"Où que vous alliez, vous êtes là, ce qui signifie que vous ne pouvez pas échapper à votre propre nature en changeant de lieu.",microsoft azure text translation,Dan
"Où que vous alliez, vous êtes là, ce qui signifie que vous emportez vos propres problèmes et forces avec vous.",microsoft azure text translation,Dan
"La sagesse commence par l’émerveillement, suscitant la curiosité et l’ouverture d’esprit.",microsoft azure text translation,Dan
"Un grand pouvoir s’accompagne d’une grande responsabilité, mettant l’accent sur les considérations éthiques dans le progrès technologique.",microsoft azure text translation,Dan
"Un grand pouvoir s’accompagne d’une grande responsabilité, soulignant le devoir d’utiliser l’influence à bon escient.",microsoft azure text translation,Dan
"Travaillez plus intelligemment, pas plus dur, pour obtenir une meilleure efficacité dans vos activités.",microsoft azure text translation,Dan
"Vous êtes la compagnie que vous gardez, alors choisissez judicieusement vos amis.",microsoft azure text translation,Dan
"Vous êtes ce que vous mangez, ce qui indique que la nutrition a un impact considérable sur votre santé.",microsoft azure text translation,Dan
"Vous êtes ce que vous mangez, donc maintenir une alimentation saine est crucial pour le bien-être général.",microsoft azure text translation,Dan
"Vous êtes ce que vous faites de manière répétée, faisant des habitudes le fondement du caractère.",microsoft azure text translation,Dan
"Vous êtes votre pire critique, étant souvent plus dur avec vous-même que les autres.",microsoft azure text translation,Dan
"Vous pouvez attraper plus de mouches avec du miel qu’avec du vinaigre, il est donc sage d’être gentil.",microsoft azure text translation,Dan
"Vous pouvez mener un cheval à l’eau, mais vous ne pouvez pas le faire boire.",microsoft azure text translation,Dan
"Vous ne pouvez pas brûler la bougie par les deux bouts, car le surmenage conduit à l’épuisement professionnel.",microsoft azure text translation,Dan
"Vous ne pouvez pas juger un livre par sa couverture, car les apparences peuvent être trompeuses.",microsoft azure text translation,Dan
"Vous ne pouvez pas juger un livre par sa couverture, indiquant que les apparences peuvent être trompeuses.",microsoft azure text translation,Dan
"Vous ne pouvez pas juger un livre par sa couverture, ce qui signifie que les apparences peuvent être trompeuses.",microsoft azure text translation,Dan
"Vous ne pouvez pas juger un endroit uniquement par sa météo, car de nombreux facteurs contribuent à son expérience globale.",microsoft azure text translation,Dan
"Vous ne pouvez pas faire une omelette sans casser quelques œufs, alors acceptez quelques revers dans la poursuite du progrès.",microsoft azure text translation,Dan
"Vous ne pouvez pas faire plus d’exercice qu’une mauvaise alimentation, donc la nutrition est cruciale pour la forme physique.",microsoft azure text translation,Dan
"Vous ne pouvez pas surpasser une mauvaise alimentation, donc la nutrition est la clé de la forme physique.",microsoft azure text translation,Dan
"Vous ne pouvez pas échapper à une mauvaise alimentation, c’est pourquoi une bonne nutrition est essentielle pour rester en forme.",microsoft azure text translation,Dan
"Vous ne pouvez pas verser dans une tasse vide, en soulignant la nécessité de prendre soin de soi pour soutenir efficacement les autres.",microsoft azure text translation,Dan
"Vous ne pouvez pas verser dans une tasse vide, alors prenez soin de vous d’abord.",microsoft azure text translation,Dan
"Vous ne pouvez pas voir la forêt pour les arbres, il est donc important de regarder la situation dans son ensemble.",microsoft azure text translation,Dan
"Vous ne pouvez pas voir la forêt pour les arbres, ce qui suggère que vous pourriez manquer la vue d’ensemble en vous concentrant trop sur les détails.",microsoft azure text translation,Dan
"Vous ne pouvez pas apprendre de nouveaux tours à un vieux chien, ce qui implique qu’il est difficile de changer les habitudes ou les modes de pensée établis.",microsoft azure text translation,Dan
"Vous en avez pour votre argent, il vaut donc souvent la peine d’investir dans la qualité.",microsoft azure text translation,Dan
"Vous ratez 100% des tirs que vous ne prenez pas, alors saisissez les opportunités lorsqu’elles se présentent.",microsoft azure text translation,Dan
"Vous ne vivez qu’une fois, prendre soin de votre santé devrait donc être une priorité.",microsoft azure text translation,Dan
"Vous récoltez ce que vous semez, en mettant l’accent sur les résultats directement liés à vos efforts.",microsoft azure text translation,Dan
"Vous récoltez ce que vous semez, indiquant que vos actions déterminent vos résultats.",microsoft azure text translation,Dan
"Vous récoltez ce que vous semez, donc vos actions auront des conséquences.",microsoft azure text translation,Dan
Vous devez toujours traiter les autres comme vous voulez être traité.,microsoft azure text translation,Dan
Vous ne devez pas juger un livre par sa couverture.,microsoft azure text translation,Dan
