statement,committer,elicitation
लावा कठोर होकर ज्वालामुखीय चट्टान में बदल जाता है।,Amir,Amazon Translate
तोरी एक प्रकार का स्क्वैश है।,Amir,Amazon Translate
"बवंडर हिंसक, घूमने वाली हवाएं हैं।",Amir,Amazon Translate
फ़र्न बीजाणुओं का उपयोग करके प्रजनन करते हैं।,Amir,Amazon Translate
मानचित्र ऊंचाई में परिवर्तन का संकेत दे सकते हैं।,Amir,Amazon Translate
प्रशांत महासागर पृथ्वी के बड़े क्षेत्रों को कवर करता है।,Amir,Amazon Translate
कुत्ते परिचित लोगों को पहचान सकते हैं।,Amir,Amazon Translate
पेड़ की जड़ें पौधे को मिट्टी में जकड़ लेती हैं।,Amir,Amazon Translate
पक्षियों के दांतों की जगह चोंच होती है।,Amir,Amazon Translate
बर्फ शून्य सेल्सियस से ऊपर के तापमान पर पिघलती है।,Amir,Amazon Translate
बारिश फसलों को बढ़ने में मदद करती है।,Amir,Amazon Translate
चॉकलेट गर्म परिस्थितियों में पिघलती है।,Amir,Amazon Translate
चूहे छोटे निशाचर कृंतक होते हैं।,Amir,Amazon Translate
उबलते पानी से भाप निकलती है।,Amir,Amazon Translate
चंद्रमा रात में सूर्य के प्रकाश को परावर्तित करता है।,Amir,Amazon Translate
चमगादड़ उल्टा लटकते हुए सोते हैं।,Amir,Amazon Translate
दही को बैक्टीरियल कल्चर से बनाया जाता है।,Amir,Amazon Translate
किताबें पढ़ने के लिए रखी जाती हैं।,Amir,Amazon Translate
स्ट्रॉबेरी जमीन के करीब उगती है।,Amir,Amazon Translate
ठंडी हवा गर्म हवा की तुलना में घनी होती है।,Amir,Amazon Translate
ऊंट अपने शरीर में पानी जमा कर सकते हैं।,Amir,Amazon Translate
सोने में जंग नहीं लगता।,Amir,Amazon Translate
प्रकाश संश्लेषण के दौरान पौधे ऑक्सीजन छोड़ते हैं।,Amir,Amazon Translate
शेर अफ्रीकी सवाना में रहते हैं।,Amir,Amazon Translate
सलाद का इस्तेमाल अक्सर सलाद में किया जाता है।,Amir,Amazon Translate
बाँस घास की प्रजाति है।,Amir,Amazon Translate
आलू को मैश किया जा सकता है या तला जा सकता है।,Amir,Amazon Translate
अधिक पकने पर केले भूरे हो जाते हैं।,Amir,Amazon Translate
आर्कटिक सर्कल में सर्दियों की लंबी रातें होती हैं।,Amir,Amazon Translate
जेलिफ़िश के शरीर में ज्यादातर पानी होता है।,Amir,Amazon Translate
कीवी फल के अंदर काले बीज होते हैं।,Amir,Amazon Translate
मगरमच्छों के जबड़े मजबूत होते हैं।,Amir,Amazon Translate
पहाड़ों की चोटियों में घाटियों की तुलना में कम तापमान होता है।,Amir,Amazon Translate
पैकेजिंग में प्लास्टिक आम है।,Amir,Amazon Translate
"गैंडों की मोटी, सुरक्षात्मक त्वचा होती है।",Amir,Amazon Translate
बास्केटबॉल एक कोर्ट पर खेला जाता है।,Amir,Amazon Translate
श्वसन के लिए ताजी हवा महत्वपूर्ण है।,Amir,Amazon Translate
पानदान के पत्तों का उपयोग एशियाई खाना पकाने में किया जाता है।,Amir,Amazon Translate
गाजर भूमिगत रूप से उगते हैं।,Amir,Amazon Translate
कॉफी की फलियाँ झाड़ियों पर उगती हैं।,Amir,Amazon Translate
बकरियाँ पत्ते और घास खाती हैं।,Amir,Amazon Translate
पनीर स्वाद के लिए पुराना है।,Amir,Amazon Translate
सुरक्षा के लिए ज़ेबरा झुंड में दौड़ते हैं।,Amir,Amazon Translate
ऊदबिलाव में इन्सुलेशन के लिए घने फर होते हैं।,Amir,Amazon Translate
मूंगफली वास्तव में फलियां हैं।,Amir,Amazon Translate
शरद ऋतु में ओक के पेड़ों से बलूत गिरते हैं।,Amir,Amazon Translate
एक भेड़िया की चीख लंबी दूरी तय करती है।,Amir,Amazon Translate
हेलीकॉप्टर लंबवत रूप से उड़ान भर सकते हैं।,Amir,Amazon Translate
मच्छर मानव सांस की ओर आकर्षित होते हैं।,Amir,Amazon Translate
वर्षा जल को बैरल में एकत्र किया जा सकता है।,Amir,Amazon Translate
कंप्यूटर चूहे ऑन-स्क्रीन मूवमेंट को नियंत्रित करते हैं।,Amir,Amazon Translate
स्टारफ़िश खोई हुई भुजाओं को फिर से उगा सकती है।,Amir,Amazon Translate
पेड़ों के माध्यम से स्लॉथ धीरे-धीरे चलते हैं।,Amir,Amazon Translate
पेंगुइन गर्मी को बचाने के लिए घूमते हैं।,Amir,Amazon Translate
ज्यादातर संतरे सर्दियों में काटे जाते हैं।,Amir,Amazon Translate
कैटरपिलर पुतली बनाने से पहले पत्तियों को खाते हैं।,Amir,Amazon Translate
लाइटहाउस समुद्र में जहाजों का मार्गदर्शन करते हैं।,Amir,Amazon Translate
कछुए गोले का उपयोग करके अपनी रक्षा करते हैं।,Amir,Amazon Translate
नदियां समय के साथ चैनल बनाती हैं।,Amir,Amazon Translate
कद्दू का उपयोग पाई के लिए किया जाता है।,Amir,Amazon Translate
सूरजमुखी खाने योग्य बीज पैदा करते हैं।,Amir,Amazon Translate
जेकॉस विशेष पैर की अंगुली के पैड के साथ सतहों पर चिपके रहते हैं।,Amir,Amazon Translate
शुक्र को पृथ्वी का जुड़वां ग्रह कहा जाता है।,Amir,Amazon Translate
पेपरक्लिप बेंट वायर से बनाए जाते हैं।,Amir,Amazon Translate
जमे हुए जल वाष्प से बर्फ बनती है।,Amir,Amazon Translate
पहाड़ों का निर्माण अक्सर टेक्टोनिक प्लेटों द्वारा किया जाता है।,Amir,Amazon Translate
शेर गर्जना के माध्यम से संवाद करते हैं।,Amir,Amazon Translate
शतरंज टुकड़ों की दो सेनाओं का उपयोग करता है।,Amir,Amazon Translate
आटा बनाने के लिए गेहूं को पीसा जाता है।,Amir,Amazon Translate
बाँस के अंकुर खाने योग्य होते हैं।,Amir,Amazon Translate
धुआं आग से ऊपर उठता है।,Amir,Amazon Translate
रडार रेडियो तरंगों का उपयोग करके वस्तुओं का पता लगाता है।,Amir,Amazon Translate
ध्रुवीय महासागरों में हिमखंड तैरते हैं।,Amir,Amazon Translate
ज्यादातर सांप अंडे देते हैं।,Amir,Amazon Translate
चींटियां संचार के लिए फेरोमोन का उपयोग करती हैं।,Amir,Amazon Translate
बिजली कई बार गिर सकती है।,Amir,Amazon Translate
टैडपोल मेंढकों में बदल जाते हैं।,Amir,Amazon Translate
दिल अनैच्छिक रूप से धड़कता है।,Amir,Amazon Translate
शिकारियों से बचने के लिए छिपकली पूंछ गिरा सकती है।,Amir,Amazon Translate
फलों में अक्सर प्रजनन के लिए बीज होते हैं।,Amir,Amazon Translate
लाइट बल्ब बिजली को दृश्यमान प्रकाश में परिवर्तित करते हैं।,Amir,Amazon Translate
स्थिरता के लिए कारों में चार पहिए होते हैं।,Amir,Amazon Translate
पाई को आमतौर पर पेस्ट्री क्रस्ट के साथ बनाया जाता है।,Amir,Amazon Translate
साइकिल को आगे बढ़ने के लिए पेडलिंग की आवश्यकता होती है।,Amir,Amazon Translate
कागज का उपयोग लेखन और छपाई के लिए किया जाता है।,Amir,Amazon Translate
भुनी हुई फलियों से कॉफी बनाई जाती है।,Amir,Amazon Translate
चीता अन्य जानवरों की तुलना में तेजी से दौड़ सकता है।,Amir,Amazon Translate
भेड़िये परिवार समूहों में रहते हैं जिन्हें पैक कहा जाता है।,Amir,Amazon Translate
टूथब्रश दांतों और मसूड़ों को साफ करते हैं।,Amir,Amazon Translate
दंत चिकित्सक दिन में दो बार ब्रश करने की सलाह देते हैं।,Amir,Amazon Translate
भेड़ों को उनके ऊन के लिए रखा जाता है।,Amir,Amazon Translate
कंप्यूटर जानकारी को संग्रहीत और संसाधित करते हैं।,Amir,Amazon Translate
पौधों की वृद्धि के लिए पानी आवश्यक है।,Amir,Amazon Translate
बारिश के बाद कई मशरूम उगते हैं।,Amir,Amazon Translate
मधुमक्खियां कई फूलों वाले पौधों को परागित करती हैं।,Amir,Amazon Translate
जब वे सहज महसूस करते हैं तो बिल्लियाँ गड़गड़ाहट करती हैं।,Amir,Amazon Translate
सेब पाई में लोकप्रिय हैं।,Amir,Amazon Translate
अधिकांश सरीसृप अंडे देते हैं।,Amir,Amazon Translate
सांप बिना पैरों के फिसलकर चलते हैं।,Amir,Amazon Translate
पक्षियों के पास इन्सुलेशन के लिए पंख होते हैं।,Amir,Amazon Translate
बारिश पोषक तत्वों को मिट्टी में ले जाती है।,Amir,Amazon Translate
तोड़े जाने के बाद केले पक जाते हैं।,Amir,Amazon Translate
घास एक सामान्य ग्राउंड कवर है।,Amir,Amazon Translate
सूर्यास्त दिन के अंत का संकेत देते हैं।,Amir,Amazon Translate
सर्दियों के दौरान बर्फ ज़मीन को ढँक लेती है।,Amir,Amazon Translate
स्तनधारी अपने बच्चों को दूध पिलाते हैं।,Amir,Amazon Translate
शतरंज एक दो-खिलाड़ी बोर्ड गेम है।,Amir,Amazon Translate
मकड़ी के जाले रेशम से बनाए जाते हैं।,Amir,Amazon Translate
दूध स्तनधारियों से आता है।,Amir,Amazon Translate
मूंगफली का इस्तेमाल मक्खन बनाने के लिए किया जाता है।,Amir,Amazon Translate
लोहे में कार्बन मिलाकर स्टील बनाया जाता है।,Amir,Amazon Translate
इंद्रधनुष रंगीन प्रकाश के आर्क होते हैं।,Amir,Amazon Translate
ध्रुवीय भालू में गर्मी के लिए मोटे फर होते हैं।,Amir,Amazon Translate
आर्कटिक वर्ष के अधिकांश समय ठंडा रहता है।,Amir,Amazon Translate
प्रकाश संश्लेषण के लिए पौधे कार्बन डाइऑक्साइड को अवशोषित करते हैं।,Amir,Amazon Translate
शहर घनी आबादी वाले शहरी क्षेत्र हैं।,Amir,Amazon Translate
कंगारू युवाओं को पाउच में ले जाते हैं।,Amir,Amazon Translate
शकरकंद फाइबर से भरपूर होता है।,Amir,Amazon Translate
मानचित्र समोच्च रेखाओं के साथ ऊंचाई दिखा सकते हैं।,Amir,Amazon Translate
कारों को नियमित रखरखाव की आवश्यकता होती है।,Amir,Amazon Translate
मैग्नेट में उत्तरी और दक्षिणी ध्रुव होते हैं।,Amir,Amazon Translate
चमगादड़ ध्वनि का उपयोग करके अंधेरे में नेविगेट करते हैं।,Amir,Amazon Translate
पेंगुइन में वाटरप्रूफ पंख होते हैं।,Amir,Amazon Translate
शहद को अक्सर स्वीटनर के रूप में इस्तेमाल किया जाता है।,Amir,Amazon Translate
कांच रेत और गर्मी से बनाया जाता है।,Amir,Amazon Translate
व्हेल कम आवृत्ति वाली ध्वनियों के साथ संवाद करती हैं।,Amir,Amazon Translate
पेपरक्लिप्स कागज की चादरें एक साथ रखते हैं।,Amir,Amazon Translate
मेयोनेज़ अंडे और तेल से बनाया जाता है।,Amir,Amazon Translate
पनीर कई किस्मों में आता है।,Amir,Amazon Translate
चाक के निशान मिटाए जा सकते हैं।,Amir,Amazon Translate
सूप को आमतौर पर गर्म परोसा जाता है।,Amir,Amazon Translate
मानचित्र जानकारी को दृष्टिगत रूप से प्रदर्शित करते हैं।,Amir,Amazon Translate
आग का इस्तेमाल खाना पकाने के लिए किया जाता है।,Amir,Amazon Translate
सोना एक बहुमूल्य धातु माना जाता है।,Amir,Amazon Translate
बारिश भूमिगत जल स्रोतों को फिर से भर सकती है।,Amir,Amazon Translate
अधिकांश वयस्कों को आठ घंटे की नींद की आवश्यकता होती है।,Amir,Amazon Translate
खीरे को सलाद में खाया जाता है।,Amir,Amazon Translate
सूप को कई सामग्रियों से बनाया जा सकता है।,Amir,Amazon Translate
कछुए रेतीले समुद्र तटों पर अंडे देते हैं।,Amir,Amazon Translate
क्वार्ट्ज एक सामान्य खनिज है।,Amir,Amazon Translate
कीबोर्ड कुंजियाँ कंप्यूटर में डेटा इनपुट करती हैं।,Amir,Amazon Translate
वालरस ठंडे समुद्री वातावरण में रहते हैं।,Amir,Amazon Translate
बलूत का फल गिलहरियों द्वारा खाया जाता है।,Amir,Amazon Translate
स्टेपलर कागजों को एक साथ बांधते हैं।,Amir,Amazon Translate
बारिश से मिट्टी की नमी बढ़ती है।,Amir,Amazon Translate
कुत्तों को सेवा जानवरों के रूप में इस्तेमाल किया जाता है।,Amir,Amazon Translate
पक्की सड़कों पर कारें चलती हैं।,Amir,Amazon Translate
रोटी गेहूं के आटे से बनाई जाती है।,Amir,Amazon Translate
बिल्लियाँ म्याऊ करके और गड़गड़ाहट करके संवाद करती हैं।,Amir,Amazon Translate
अंडे आहार में प्रोटीन प्रदान करते हैं।,Amir,Amazon Translate
बर्फ गर्म तापमान पर पिघलती है।,Amir,Amazon Translate
बसें एक साथ कई यात्रियों को ले जाती हैं।,Amir,Amazon Translate
पानी जीवित जीवों को हाइड्रेट करता है।,Amir,Amazon Translate
गायें खुले मैदानों में चरती हैं।,Amir,Amazon Translate
कैमरे चलती छवियों को रिकॉर्ड कर सकते हैं।,Amir,Amazon Translate
किताबों में लिखित जानकारी होती है।,Amir,Amazon Translate
बाघों में छलावरण के लिए धारियाँ होती हैं।,Amir,Amazon Translate
मच्छर पानी में अंडे देते हैं।,Amir,Amazon Translate
वसंत में गुलाब खिलते हैं।,Amir,Amazon Translate
मिट्टी पौधों की जड़ों को सहारा देती है।,Amir,Amazon Translate
साबुन कीटाणुओं को दूर करने में मदद करता है।,Amir,Amazon Translate
बिजली के पंखे ठंडी हवा फैलाते हैं।,Amir,Amazon Translate
मानचित्र भौगोलिक स्थानों का प्रतिनिधित्व करते हैं।,Amir,Amazon Translate
वसंत में घास जल्दी बढ़ती है।,Amir,Amazon Translate
बिल्लियाँ पेड़ों पर चढ़ सकती हैं।,Amir,Amazon Translate
रेनबूट गीली परिस्थितियों में पहने जाते हैं।,Amir,Amazon Translate
फुटबॉल एक मैदान पर खेला जाता है।,Amir,Amazon Translate
पेंसिल लकड़ी और ग्रेफाइट से बनाई जाती हैं।,Amir,Amazon Translate
मोज़े पैरों को गर्म रखते हैं।,Amir,Amazon Translate
पक्षी पंखों का उपयोग करके उड़ते हैं।,Amir,Amazon Translate
पानी नीचे की ओर बहता है।,Amir,Amazon Translate
सूर्योदय के समय सूर्य बड़ा दिखाई देता है।,Amir,Amazon Translate
हवा मौसम के मिजाज को प्रभावित करती है।,Amir,Amazon Translate
निर्माण में बाँस का उपयोग किया जाता है।,Amir,Amazon Translate
व्हेल स्तनधारी होते हैं।,Amir,Amazon Translate
अगर बिना फ्रिज में छोड़ दिया जाए तो दूध खराब हो जाता है।,Amir,Amazon Translate
सिक्के एक शौक के रूप में एकत्र किए जा सकते हैं।,Amir,Amazon Translate
तकिए सिर को सहारा देते हैं।,Amir,Amazon Translate
शहद को छत्ते में संग्रहित किया जाता है।,Amir,Amazon Translate
नक्शे राजनीतिक सीमाओं को उजागर करते हैं।,Amir,Amazon Translate
गीज़ लंबी दूरी की ओर पलायन करते हैं।,Amir,Amazon Translate
मेपल के पेड़ों से रस बहता है।,Amir,Amazon Translate
कारों को गैसोलीन या बिजली से ईंधन दिया जाता है।,Amir,Amazon Translate
बारिश मानव शरीर को साफ करती है।,Amir,Amazon Translate
बवंडर हवा के तेजी से घूमने वाले स्तंभ हैं।,Amir,Amazon Translate
शरद ऋतु में सेब तोड़े जाते हैं।,Amir,Amazon Translate
बिजली कई आंधी के साथ आती है।,Amir,Amazon Translate
ईगल्स छोटे जानवरों का शिकार करते हैं।,Amir,Amazon Translate
दरवाजे प्रवेश और निकास प्रदान करते हैं।,Amir,Amazon Translate
डॉल्फ़िन कूदने में सक्षम हैं।,Amir,Amazon Translate
प्लास्टिक की थैलियों को पुनर्नवीनीकरण किया जा सकता है।,Amir,Amazon Translate
मकई को ताजा या पॉपकॉर्न के रूप में खाया जाता है।,Amir,Amazon Translate
मैग्निफायर छोटी वस्तुओं को बड़ा करते हैं।,Amir,Amazon Translate
पास्ता को ड्यूरम गेहूं से बनाया जाता है।,Amir,Amazon Translate
कद्दू में खाने योग्य बीज होते हैं।,Amir,Amazon Translate
रेडियो प्रसारण संकेत प्राप्त करते हैं।,Amir,Amazon Translate
तोते सरल गुर सीख सकते हैं।,Amir,Amazon Translate
ऊदबिलाव भोजन खोलने के लिए औजारों का उपयोग करते हैं।,Amir,Amazon Translate
छिपकली की त्वचा रूखी होती है।,Amir,Amazon Translate
सूर्य हमारे सौर मंडल के केंद्र में स्थित एक तारा है।,Amir,Amazon Translate
गायों को दूध और मांस के लिए पाला जाता है।,Amir,Amazon Translate
शरद ऋतु में पत्तियां पीली हो जाती हैं।,Amir,Amazon Translate
अधिकांश नदियाँ समुद्र की ओर बहती हैं।,Amir,Amazon Translate
पौधों को जीवित रहने के लिए पानी की आवश्यकता होती है।,Amir,Amazon Translate
पेंसिल का उपयोग लेखन या चित्र बनाने के लिए किया जाता है।,Amir,Amazon Translate
दूध को फ्रिज में ठंडा रखा जाता है।,Amir,Amazon Translate
तूफानों के दौरान बिजली गिर सकती है।,Amir,Amazon Translate
उल्लू अंधेरे में अच्छी तरह देख सकते हैं।,Amir,Amazon Translate
तोतों की घुमावदार चोंच होती है।,Amir,Amazon Translate
प्रशांत महासागर पृथ्वी का सबसे बड़ा महासागर है।,Amir,Amazon Translate
नक्शे सड़कों और शहरों को दिखा सकते हैं।,Amir,Amazon Translate
कुत्ते खुश होने पर अपनी पूंछ हिलाते हैं।,Amir,Amazon Translate
शेलफिश महासागरों में रहते हैं।,Amir,Amazon Translate
किताबें फिक्शन या नॉनफिक्शन हो सकती हैं।,Amir,Amazon Translate
हीरे पृथ्वी की गहराई में बनते हैं।,Amir,Amazon Translate
शेर बिल्ली परिवार का हिस्सा हैं।,Amir,Amazon Translate
मेंढक पानी में या उसके आस-पास रहते हैं।,Amir,Amazon Translate
घोड़े के खुरों को नियमित देखभाल की आवश्यकता होती है।,Amir,Amazon Translate
सर्दियों में अक्सर ठंडा तापमान आता है।,Amir,Amazon Translate
विमान रनवे पर उतरते हैं।,Amir,Amazon Translate
ट्रेनें शहरों और कस्बों के बीच यात्रा करती हैं।,Amir,Amazon Translate
कारों को नियमित ईंधन रिफिल की आवश्यकता होती है।,Amir,Amazon Translate
बेलों पर टमाटर उगते हैं।,Amir,Amazon Translate
नक्शे पहाड़ की ऊँचाई दिखा सकते हैं।,Amir,Amazon Translate
कोकून से तितलियाँ निकलती हैं।,Amir,Amazon Translate
सिक्कों के अलग-अलग मूल्य होते हैं।,Amir,Amazon Translate
व्हेल महासागरों में रहती हैं।,Amir,Amazon Translate
पतझड़ के मौसम में पत्तियां गिर जाती हैं।,Amir,Amazon Translate
गोल्फ क्लब और गेंदों के साथ खेला जाता है।,Amir,Amazon Translate
मधुमक्खियां कई तरह के फूलों पर जाती हैं।,Amir,Amazon Translate
गाजर जड़ वाली सब्जियां हैं।,Amir,Amazon Translate
पनीर का उत्पादन जानवरों के दूध से किया जाता है।,Amir,Amazon Translate
कुत्ते कई कारणों से भौंकते हैं।,Amir,Amazon Translate
पहाड़ों का निर्माण भूगर्भीय शक्तियों द्वारा किया जाता है।,Amir,Amazon Translate
तारे नाभिकीय संलयन के माध्यम से ऊर्जा उत्पन्न करते हैं।,Amir,Amazon Translate
क्रिकेट्स अपनी चहचहाहट के लिए जाने जाते हैं।,Amir,Amazon Translate
प्लास्टिक का उपयोग कई उत्पादों के लिए किया जाता है।,Amir,Amazon Translate
"कैसोवरी बड़े, उड़ानहीन पक्षी हैं।",Amir,Amazon Translate
बाढ़ वाले खेतों में चावल उगता है।,Amir,Amazon Translate
ग्रॉसर्स फल और सब्जियां बेचते हैं।,Amir,Amazon Translate
मैगपाई चमकदार वस्तुओं को इकट्ठा करते हैं।,Amir,Amazon Translate
नक्शे सुविधाओं को दिखाने के लिए प्रतीकों का उपयोग करते हैं।,Amir,Amazon Translate
डॉल्फ़िन बुद्धिमान समुद्री जानवर हैं।,Amir,Amazon Translate
हवाई जहाज कारों की तुलना में तेजी से यात्रा करते हैं।,Amir,Amazon Translate
जीवाश्म तलछटी चट्टानों में पाए जाते हैं।,Amir,Amazon Translate
अंगूर बेलों पर गुच्छों में उगते हैं।,Amir,Amazon Translate
मक्खन गर्म रोटी पर पिघलता है।,Amir,Amazon Translate
कीवी एक प्रकार का फल है।,Amir,Amazon Translate
धातु अच्छी तरह से बिजली का संचालन करती है।,Amir,Amazon Translate
सौर पैनलों को काम करने के लिए सूर्य के प्रकाश की आवश्यकता होती है।,Amir,Amazon Translate
"तोते छोटे, रंगीन पक्षी होते हैं।",Amir,Amazon Translate
ज्यादातर चाय कैमेलिया साइनेंसिस के पत्तों से आती है।,Amir,Amazon Translate
नेविगेशन के लिए मानचित्र मूल्यवान हैं।,Amir,Amazon Translate
समुद्र तल पर एक सौ डिग्री सेल्सियस पर पानी उबलता है।,Amir,Amazon Translate
बिल्लियों के पास चढ़ने और शिकार करने के लिए वापस लेने योग्य पंजे होते हैं।,Amir,Amazon Translate
रेगिस्तानों में सालाना दस इंच से भी कम बारिश होती है।,Amir,Amazon Translate
हनीबीज़ डांस पैटर्न का उपयोग करके संवाद करते हैं।,Amir,Amazon Translate
गुरुत्वाकर्षण बलों के कारण ग्रह सूर्य की परिक्रमा करते हैं।,Amir,Amazon Translate
बैटरियां भविष्य में उपयोग के लिए विद्युत ऊर्जा का भंडारण करती हैं।,Amir,Amazon Translate
हृदय पूरे मानव शरीर में रक्त का संचार करता है।,Amir,Amazon Translate
शार्क को सांस लेने के लिए तैरते रहना चाहिए।,Amir,Amazon Translate
मेंढक जलीय टैडपोल के रूप में जीवन शुरू करते हैं।,Amir,Amazon Translate
नमक पानी में आसानी से घुल जाता है।,Amir,Amazon Translate
पेंगुइन उड़ान रहित पक्षी हैं जो ठंडी जलवायु के अनुकूल होते हैं।,Amir,Amazon Translate
"आग के लिए ऊष्मा, ईंधन और ऑक्सीजन की आवश्यकता होती है।",Amir,Amazon Translate
जेलिफ़िश अपने शरीर को सिकोड़कर और शिथिल करके चलती हैं।,Amir,Amazon Translate
बढ़ते ही छिपकलियां अपनी त्वचा को बहा देती हैं।,Amir,Amazon Translate
ज्यादातर सांप मांसाहारी होते हैं।,Amir,Amazon Translate
"मानचित्र देश, शहर और भौगोलिक विशेषताओं को प्रदर्शित करते हैं।",Amir,Amazon Translate
अनाज नामक बीजों से घास उगती है।,Amir,Amazon Translate
गायें घास खाती हैं और दूध का उत्पादन करती हैं।,Amir,Amazon Translate
हवाई जहाज को टेकऑफ़ और लैंडिंग के लिए रनवे की आवश्यकता होती है।,Amir,Amazon Translate
चींटी कॉलोनियों में श्रम विभाजन होता है।,Amir,Amazon Translate
वर्षावनों में उच्च जैव विविधता होती है।,Amir,Amazon Translate
इग्लू बर्फ के टुकड़ों से बने आश्रय हैं।,Amir,Amazon Translate
उष्णकटिबंधीय जलवायु में ताड़ के पेड़ उगते हैं।,Amir,Amazon Translate
"नम, छायांकित वातावरण में काई पनपती है।",Amir,Amazon Translate
ऑक्टोपस में तीन दिल और नीला खून होता है।,Amir,Amazon Translate
सूर्य का प्रकाश पृथ्वी की ऊर्जा का मुख्य स्रोत है।,Amir,Amazon Translate
एयर पॉकेट्स के कारण क्रैनबेरी पानी में तैरते हैं।,Amir,Amazon Translate
ग्लेशियर धीरे-धीरे पूरे देश में घूमते हैं।,Amir,Amazon Translate
इरेज़र कागज से पेंसिल के निशान हटाते हैं।,Amir,Amazon Translate
चीनी गर्म तरल पदार्थों में जल्दी घुल जाती है।,Amir,Amazon Translate
कंगारू अपने शक्तिशाली हिंद पैरों का उपयोग करके कूदते हैं।,Amir,Amazon Translate
वर्षा जल फसलों और पौधों को पोषण देता है।,Amir,Amazon Translate
किताबें जानकारी और कहानियों का एक स्रोत हैं।,Amir,Amazon Translate
जब मैग्मा पृथ्वी की सतह पर पहुंचता है तो ज्वालामुखी फटते हैं।,Amir,Amazon Translate
सीढ़ियां लोगों को ऊंची वस्तुओं तक पहुंचने में मदद करती हैं।,Amir,Amazon Translate
बादल छाए रहने से जमीन पर धूप कम हो जाती है।,Amir,Amazon Translate
नदियाँ ऊँची से निचली भूमि की ओर बहती हैं।,Amir,Amazon Translate
तुर्की कम दूरी की उड़ान भर सकते हैं।,Amir,Amazon Translate
प्याज ऐसे बल्ब होते हैं जो भूमिगत रूप से उगते हैं।,Amir,Amazon Translate
गीली रेत वाले समुद्र तटों पर सैंडकास्टल्स बनाए जाते हैं।,Amir,Amazon Translate
घोंघे मांसल पैर का उपयोग करके चलते हैं।,Amir,Amazon Translate
तूफानों के दौरान बिजली का स्त्राव होता है।,Amir,Amazon Translate
टिड्डे अपने पैरों को रगड़कर आवाजें निकालते हैं।,Amir,Amazon Translate
जब वे सूख जाते हैं तो साबुन के बुलबुले फूटते हैं।,Amir,Amazon Translate
रेन जैकेट गीले मौसम में कपड़ों की सुरक्षा करते हैं।,Amir,Amazon Translate
बिल्लियाँ अपने फर को चाट कर खुद को तैयार करती हैं।,Amir,Amazon Translate
गुरुत्वाकर्षण के कारण नदियां नीचे की ओर बहती हैं।,Amir,Amazon Translate
पत्तियां पौधों की वृद्धि के लिए सूर्य के प्रकाश को अवशोषित करती हैं।,Amir,Amazon Translate
पेंगुइन मुख्य रूप से दक्षिणी ध्रुव के पास रहते हैं।,Amir,Amazon Translate
मानचित्र भौगोलिक जानकारी प्रदान करते हैं।,Amir,Amazon Translate
पवन टर्बाइन पवन ऊर्जा से बिजली उत्पन्न करते हैं।,Amir,Amazon Translate
चॉकलेट आपके मुंह में पिघल जाती है।,Amir,Amazon Translate
कई स्तनधारियों में गर्म रहने के लिए फर होते हैं।,Amir,Amazon Translate
पंख पक्षियों को उड़ने में मदद करते हैं।,Amir,Amazon Translate
पहिए वाहनों को कुशलता से चलने में मदद करते हैं।,Amir,Amazon Translate
ग्लेशियर बड़े पैमाने पर धीमी गति से चलने वाले बर्फ के पिंड हैं।,Amir,Amazon Translate
आतिशबाजी चमकदार रोशनी और रंगों को प्रदर्शित करती है।,Amir,Amazon Translate
कुत्तों को इंसानों के प्रति वफादारी के लिए जाना जाता है।,Amir,Amazon Translate
वर्षावनों में घनी वनस्पति और उच्च आर्द्रता होती है।,Amir,Amazon Translate
चमगादड़ सच्ची उड़ान भरने में सक्षम स्तनधारी होते हैं।,Amir,Amazon Translate
बाघों की विशिष्ट नारंगी और काली धारियाँ होती हैं।,Amir,Amazon Translate
लेन-देन में सिक्कों का उपयोग धन के रूप में किया जाता है।,Amir,Amazon Translate
शार्क दुनिया भर के महासागरों में रहती हैं।,Amir,Amazon Translate
ओर्कास डॉल्फ़िन परिवार के सबसे बड़े सदस्य हैं।,Amir,Amazon Translate
निर्माण के लिए कीलों को लकड़ी में बांधा जाता है।,Amir,Amazon Translate
घड़ियाँ समय का ध्यान रखती हैं।,Amir,Amazon Translate
साथियों को आकर्षित करने के लिए क्रिकेट चहचहाते हैं।,Amir,Amazon Translate
"मशरूम नम, अंधेरी जगहों पर उगते हैं।",Amir,Amazon Translate
कछुए सुरक्षा के लिए अपने सिर को अपने खोल में वापस ले लेते हैं।,Amir,Amazon Translate
सूर्यास्त तब होता है जब सूरज क्षितिज से नीचे गिरता है।,Amir,Amazon Translate
वायुमंडल में बादलों से बारिश होती है।,Amir,Amazon Translate
केकड़ों में सुरक्षा के लिए एक कठोर एक्सोस्केलेटन होता है।,Amir,Amazon Translate
"कारें गैसोलीन, बिजली या डीजल से चलती हैं।",Amir,Amazon Translate
पहाड़ पर्यटकों को लंबी पैदल यात्रा और स्कीइंग के लिए आकर्षित करते हैं।,Amir,Amazon Translate
मानचित्र दुनिया भर के स्थानों का पता लगाने में मदद करते हैं।,Amir,Amazon Translate
सैंडविच के लिए ब्रेड को काटा जाता है।,Amir,Amazon Translate
खेतों में लंबे डंठलों में मकई उगती है।,Amir,Amazon Translate
बीन्स प्रोटीन का अच्छा स्रोत हैं।,Amir,Amazon Translate
कुंजियाँ सुरक्षा के लिए ताले खोलती हैं।,Amir,Amazon Translate
