statement,elicitation,committer
天の王国はあなたの中にあり、霊的な充足の内なる性質を強調しています。,microsoft azure text translation,Dan
自然の法則は普遍的であり、あらゆる場所で物質とエネルギーの振る舞いを支配しています。,microsoft azure text translation,Dan
心がすべてだ。あなたが考えるものは、あなたがなり、思考の力を強調します。,microsoft azure text translation,Dan
物事が変われば変わるほど、それらは同じままであり、歴史の中で繰り返されるテーマを浮き彫りにします。,microsoft azure text translation,Dan
物事が変われば変わるほど、それらは同じままであり、歴史の中で繰り返されるテーマを指し示しています。,microsoft azure text translation,Dan
知れば知るほど、知識の無限性を反映して、自分がいかに知らないかに気づく。,microsoft azure text translation,Dan
理解すればするほど、恐れは少なくなり、知識の追求が促進されます。,microsoft azure text translation,Dan
理解すればするほど、恐れることは少なくなり、知識と論理的推論の力が強調されます。,microsoft azure text translation,Dan
人生で唯一変わらないのは変化であり、適応性と受容を促します。,microsoft azure text translation,Dan
唯一の真の知恵は、自分が何も知らないことを知り、謙虚さと継続的な学習を奨励することです。,microsoft azure text translation,Dan
過去は決して死なない。それは過去でさえなく、歴史的出来事が現在に及ぼす永続的な影響を反映しています。,microsoft azure text translation,Dan
過去はプロローグであり、歴史的な出来事が将来の発展の舞台となることを示しています。,microsoft azure text translation,Dan
過去はプロローグであり、歴史が未来の出来事の舞台を整えることを示唆しています。,microsoft azure text translation,Dan
ペンは剣よりも強大であり、書物は歴史的な出来事に大きな影響を与えてきました。,microsoft azure text translation,Dan
ペンは剣よりも強靭で、コミュニケーションやアイデアの影響を際立たせています。,microsoft azure text translation,Dan
ペンは剣よりも強し、書くことは暴力よりも強力です。,microsoft azure text translation,Dan
周期表は元素を原子番号で整理し、化学的性質のパターンを明らかにします。,microsoft azure text translation,Dan
現在の行動が歴史的な結果に影響を与えるため、現在が未来を形作ります。,microsoft azure text translation,Dan
証拠はプリンの中にある、つまり、何かの妥当性は、その結果や結果によって判断できるということです。,microsoft azure text translation,Dan
地獄への道は善意で舗装されており、社会政策の意図しない結果を浮き彫りにしています。,microsoft azure text translation,Dan
熱力学の第2法則は、孤立した系のエントロピーは常に増加すると述べています。,microsoft azure text translation,Dan
2点間の最短距離は直線であり、幾何学の基本原理を示しています。,microsoft azure text translation,Dan
2点間の最短距離は直線であり、幾何学の基本的な概念を示しています。,microsoft azure text translation,Dan
ショーは続けられ、困難にもかかわらず舞台芸術の回復力を強調しなければなりません。,microsoft azure text translation,Dan
どんな障害に直面しても、ショーは続けなければなりません。,microsoft azure text translation,Dan
真空中の光の速度は一定であり、アインシュタインの相対性理論の基礎を形成しています。,microsoft azure text translation,Dan
精神は喜んでいますが、肉体は弱く、意図と行動の間の闘争を強調しています。,microsoft azure text translation,Dan
きしむホイールはグリースを塗って、声高な要求がいかに社会の変化につながるかを示しています。,microsoft azure text translation,Dan
吟味されない人生は生きる価値がなく、深い自己反省を促します。,microsoft azure text translation,Dan
宇宙は膨張している、宇宙論の根本的な観察。,microsoft azure text translation,Dan
発見の旅は、新しい風景を探すことではなく、新しい目を持つことにあります。,microsoft azure text translation,Dan
水循環は地球上の生命にとって不可欠であり、蒸発、凝縮、降水によって水をリサイクルします。,microsoft azure text translation,Dan
全体は部分の総和よりも大きく、システム理論の相乗効果を示しています。,microsoft azure text translation,Dan
全体は部分の総和よりも大きく、システム理論の相乗効果を示しています。,microsoft azure text translation,Dan
勝者は歴史を書き、歴史の物語はしばしば勝者の視点を反映していることを示しています。,microsoft azure text translation,Dan
勝者は歴史を書くので、複数の視点を考慮することが不可欠です。,microsoft azure text translation,Dan
世界は狭いので、思いがけないところにつながりが見つかることがよくあります。,microsoft azure text translation,Dan
世界はあなたの牡蠣であり、無限の探検の機会を提供します。,microsoft azure text translation,Dan
世界はあなたの思いの種であり、無限の探検の機会を提供します。,microsoft azure text translation,Dan
自分の周りの独特の快適さを強調する家のような場所はありません。,microsoft azure text translation,Dan
我が家に勝る場所はなく、自分の周りの独特の快適さと親しみやすさを強調しています。,microsoft azure text translation,Dan
過去を思い出せない人は、過去を繰り返すことを余儀なくされ、歴史認識の重要性が強調されます。,microsoft azure text translation,Dan
歴史から学ばない者は、歴史知識の重要性を強調しながら、歴史を繰り返す運命にある。,microsoft azure text translation,Dan
歴史から学ばない者は、歴史を繰り返す運命にある。,microsoft azure text translation,Dan
歴史を知らない人は、歴史知識の重要性を強調して、歴史を繰り返す運命にあります。,microsoft azure text translation,Dan
楽しんでいると時間が経つのが早いので、楽しい活動はあっという間に過ぎ去ってしまいます。,microsoft azure text translation,Dan
時間はすべての傷を癒し、歴史的な出来事は距離によって再評価できることを示唆しています。,microsoft azure text translation,Dan
「時は金なり」は、時間を効率的かつ生産的に使うべきであることを示しています。,microsoft azure text translation,Dan
時代は変化し、私たちもそれとともに変化し、歴史を通して人間の適応性を浮き彫りにしています。,microsoft azure text translation,Dan
時代は変わり、私たちもそれに合わせて変化し、歴史上の時代の人間の適応力を反映しています。,microsoft azure text translation,Dan
「あることはすること」であり、自分の存在を定義する上での行動の重要性を強調しています。,microsoft azure text translation,Dan
信じることは見ることであり、知覚を形作る信仰の力を示しています。,microsoft azure text translation,Dan
誰もが場所や目的地でユニークな好みを持っているので、それぞれに。,microsoft azure text translation,Dan
自分自身を知ることは、すべての知恵の始まりであり、自己認識の重要性を強調しています。,microsoft azure text translation,Dan
自分自身が真実であること、自分自身に正直であることの重要性を強調します。,microsoft azure text translation,Dan
今日のニュースは明日の歴史であり、重要な出来事の進行中の流れを浮き彫りにします。,microsoft azure text translation,Dan
今日のニュースは明日の歴史であり、出来事の絶え間ない流れを示しています。,microsoft azure text translation,Dan
今日のサイエンスフィクションは明日の科学的事実であり、想像力がいかに技術開発を促進することができるかを強調しています。,microsoft azure text translation,Dan
料理人が多すぎるとスープが台無しになるので、貢献者を制限する方が良い場合が多いです。,microsoft azure text translation,Dan
旅行は心を広げ、新しい視点と経験を提供します。,microsoft azure text translation,Dan
身軽に遠くまで移動できるので、より多くの場所を簡単に探索できます。,microsoft azure text translation,Dan
自分がされたいように他人に接し、思いやりの原則を促進します。,microsoft azure text translation,Dan
真実は主観的なものであり、人によって現実の認識が異なる可能性があることを意味します。,microsoft azure text translation,Dan
ヘッドは 1 つよりも 2 つの方が優れているため、多くの場合、コラボレーションするとより良い結果が得られます。,microsoft azure text translation,Dan
1人よりも2人の方が優れているため、コラボレーションがより良い結果を生み出すことを示唆しています。,microsoft azure text translation,Dan
1 つよりも 2 つのヘッドの方が優れているため、コラボレーションがより良い結果をもたらすことが多いことが示唆されています。,microsoft azure text translation,Dan
2足す2は常に4に等しく、数学的原理の一貫性を示しています。,microsoft azure text translation,Dan
団結すれば立ち上がり、分裂すれば倒れ、社会における連帯の重要性を強調します。,microsoft azure text translation,Dan
多様性は人生のスパイスであり、充実した経験のための活動の多様性を奨励します。,microsoft azure text translation,Dan
多様性は人生のスパイスであり、異なる文化や芸術形態の探求を奨励します。,microsoft azure text translation,Dan
多様性は人生のスパイスなので、異なる文化を探求することはあなたの経験を豊かにします。,microsoft azure text translation,Dan
多様性は人生のスパイスなので、さまざまな場所を探索することで、経験が豊かになります。,microsoft azure text translation,Dan
美徳はそれ自身の報酬であり、道徳的行為はそれ自体に価値があることを示唆しています。,microsoft azure text translation,Dan
目に見えるものではなく、信仰によって歩み、目に見えるものを超えた信仰の重要性を強調します。,microsoft azure text translation,Dan
水は常に独自のレベルを求め、流体力学の原理を示しています。,microsoft azure text translation,Dan
私たちは私たちの選択であり、決定が私たちの人生と性格を形作ることを反映しています。,microsoft azure text translation,Dan
私たちは、人格形成における習慣の役割を強調して、繰り返し行っていることです。,microsoft azure text translation,Dan
私たちは同じ川に二度足を踏み入れることはできませんが、それは生命と存在の絶え間なく変化する性質を反映しています。,microsoft azure text translation,Dan
あなたを殺さないものはあなたを強くし、逆境を乗り越える回復力を強調します。,microsoft azure text translation,Dan
あなたを殺さないものはあなたを強くし、逆境を乗り越える回復力を強調します。,microsoft azure text translation,Dan
巡り巡るものは巡り巡り、歴史上の行動はしばしば長期的な結果をもたらすことを示しています。,microsoft azure text translation,Dan
巡り巡るものは巡り巡り、歴史上の行動はしばしば長期的な影響を持つことを示しています。,microsoft azure text translation,Dan
巡るものは巡り巡り、カルマの原理を反映しています。,microsoft azure text translation,Dan
上がったものは必ず下がってきて、重力の概念を示しています。,microsoft azure text translation,Dan
ローマにいるときは、ローマ人のように、地元の習慣や伝統を尊重してください。,microsoft azure text translation,Dan
ローマにいるときは、ローマ人のように、地元の習慣に適応することが賢明であることを示唆しています。,microsoft azure text translation,Dan
雨が降れば土砂降りになるので、挑戦に備えることが重要です。,microsoft azure text translation,Dan
1つのドアが閉まると、別のドアが開き、終わりがしばしば新しい機会につながることを暗示しています。,microsoft azure text translation,Dan
意志あるところに道は開けるので、困難を乗り越えるには決意が鍵となります。,microsoft azure text translation,Dan
煙のあるところには火があり、その兆候がしばしばより深い問題や真実を指し示していることを示しています。,microsoft azure text translation,Dan
どこへ行ってもそこにいるので、場所を変えても自分の性質から逃れることはできません。,microsoft azure text translation,Dan
どこへ行っても、そこにいるということは、自分の問題や強みを持ち歩くということです。,microsoft azure text translation,Dan
知恵は不思議から始まり、好奇心とオープンマインドを促します。,microsoft azure text translation,Dan
大きな力には大きな責任が伴い、技術の進歩における倫理的配慮を強調しています。,microsoft azure text translation,Dan
大きな力には大きな責任が伴い、技術の進歩における倫理的配慮が強調されています。,microsoft azure text translation,Dan
大きな力には大きな責任が伴い、影響力を賢く行使する義務が強調されています。,microsoft azure text translation,Dan
一生懸命ではなく、よりスマートに作業して、活動の効率を高めます。,microsoft azure text translation,Dan
あなたはあなたが維持する会社なので、あなたの友人を賢く選んでください。,microsoft azure text translation,Dan
あなたはあなたが食べたものでできており、栄養があなたの健康に大きく影響することを示しています。,microsoft azure text translation,Dan
人は食べたものでできているので、健康的な食生活を維持することは、全体的な健康にとって非常に重要です。,microsoft azure text translation,Dan
あなたは繰り返し行うことであり、習慣を人格の基礎にします。,microsoft azure text translation,Dan
あなたは自分自身の最悪の批評家であり、しばしば他の人よりも自分自身に厳しいです。,microsoft azure text translation,Dan
酢よりも蜂蜜の方がハエを多く捕まえることができるので、親切にするのが賢明です。,microsoft azure text translation,Dan
馬を水に連れて行くことはできても、水を飲ませることはできません。,microsoft azure text translation,Dan
ろうそくの両端を燃やすことはできません、働き過ぎは燃え尽き症候群につながるからです。,microsoft azure text translation,Dan
本は表紙で判断できません、なぜなら外見は欺くことができるからです。,microsoft azure text translation,Dan
本は表紙で判断できないので、外見に惑わされる可能性があることを示しています。,microsoft azure text translation,Dan
本は表紙で判断できないので、外見は欺瞞的です。,microsoft azure text translation,Dan
天候だけでは場所を判断できず、多くの要因が全体的な体験に寄与します。,microsoft azure text translation,Dan
天候だけでは場所を判断できず、全体的な体験には多くの要因があります。,microsoft azure text translation,Dan
卵を何個か割らずにオムレツを作ることはできないので、進歩を追求するために多少の挫折を受け入れてください。,microsoft azure text translation,Dan
悪い食生活をしのぐことはできないので、フィットネスには栄養が重要です。,microsoft azure text translation,Dan
悪い食生活から抜け出すことはできないので、栄養がフィットネスの鍵です。,microsoft azure text translation,Dan
悪い食生活から抜け出すことはできないので、適切な栄養は健康を維持するために不可欠です。,microsoft azure text translation,Dan
空のコップから注ぐことはできないので、他人を効果的にサポートするためのセルフケアの必要性が強調されています。,microsoft azure text translation,Dan
空のコップから注ぐことはできないので、まずは自分の体を大事にしましょう。,microsoft azure text translation,Dan
木を見て森を見ず、全体像を見ることが大切です。,microsoft azure text translation,Dan
木を見て森を見ず、細部にこだわりすぎると全体像を見落とす可能性があることを示唆しています。,microsoft azure text translation,Dan
年老いた犬に新しい芸を教えることはできないので、確立された習慣や考え方を変えることは難しいということです。,microsoft azure text translation,Dan
お金を払った分だけ手に入るので、品質に投資する価値はあります。,microsoft azure text translation,Dan
シュートを打てなかったシュートは100%外すので、チャンスが訪れたらチャンスを掴みましょう。,microsoft azure text translation,Dan
人生は一度きりなので、健康管理が優先されるべきです。,microsoft azure text translation,Dan
自分が蒔いた種を刈り取り、自分の努力に直結した成果を強調します。,microsoft azure text translation,Dan
あなたは自分が蒔いたものを刈り取り、あなたの行動があなたの結果を決定することを示しています。,microsoft azure text translation,Dan
あなたは自分が蒔いたものを刈り取るので、あなたの行動は結果をもたらします。,microsoft azure text translation,Dan
あなたは常にあなたが扱われたいように他の人を扱うべきです。,microsoft azure text translation,Dan
本を表紙で判断してはいけません。,microsoft azure text translation,Dan
