statement,elicitation,committer
"С другой стороны трава всегда зеленее, поэтому легко почувствовать зависть.",microsoft azure text translation,Dan
"На другой стороне трава всегда зеленее, поэтому другие места могут казаться более привлекательными, чем они есть на самом деле.",microsoft azure text translation,Dan
"Общественное благо часто руководит общественными решениями, направленными на благо большинства.",microsoft azure text translation,Dan
"Самое большое богатство — это довольствоваться малым, подчеркивая ценность простоты.",microsoft azure text translation,Dan
"Чем усерднее вы работаете, тем удачливее вы становитесь, подчеркивая связь между усилиями и успехом.",microsoft azure text translation,Dan
"Интернет превратил мир в глобальную деревню, мгновенно соединяющую людей и информацию.",microsoft azure text translation,Dan
"Путешествие важнее, чем пункт назначения, что подчеркивает ценность впечатлений над конечными целями.",microsoft azure text translation,Dan
"Путешествие является частью пункта назначения, подчеркивая ценность впечатлений от путешествий.",microsoft azure text translation,Dan
"Путешествие в тысячу миль начинается с одного шага, что подчеркивает важность начала путешествия.",microsoft azure text translation,Dan
"Царство Небесное находится внутри вас, подчеркивая внутреннюю природу духовного наполнения.",microsoft azure text translation,Dan
Законы природы универсальны и управляют поведением материи и энергии повсюду.,microsoft azure text translation,Dan
"Ум – это все; то, что вы думаете, вы становитесь, подчеркивая силу мыслей.",microsoft azure text translation,Dan
"Чем больше вещей меняется, тем больше они остаются прежними, подчеркивая повторяющиеся темы в истории.",microsoft azure text translation,Dan
"Чем больше вещи меняются, тем больше они остаются прежними, указывая на повторяющиеся темы в истории.",microsoft azure text translation,Dan
"Чем больше вы знаете, тем больше вы понимаете, как много вы не знаете, что отражает безграничную природу знания.",microsoft azure text translation,Dan
"Чем больше вы понимаете, тем меньше вы боитесь, поощряя стремление к знаниям.",microsoft azure text translation,Dan
"Чем больше вы понимаете, тем меньше вы боитесь, подчеркивая силу знания и логического мышления.",microsoft azure text translation,Dan
"Единственная константа в жизни – это перемены, побуждающие к адаптации и принятию.",microsoft azure text translation,Dan
"Единственная истинная мудрость заключается в том, чтобы знать, что вы ничего не знаете, поощрять смирение и постоянное обучение.",microsoft azure text translation,Dan
"Прошлое никогда не умирает; это даже не прошлое, отражающее непреходящее влияние исторических событий на настоящее.",microsoft azure text translation,Dan
"Прошлое является прологом, указывающим на то, что исторические события закладывают основу для будущего развития.",microsoft azure text translation,Dan
"Прошлое является прологом, предполагающим, что история готовит почву для будущих событий.",microsoft azure text translation,Dan
"Перо сильнее меча, так как письмена оказали значительное влияние на исторические события.",microsoft azure text translation,Dan
"Перо сильнее меча, подчеркивая влияние общения и идей.",microsoft azure text translation,Dan
"Перо сильнее меча, поэтому письмо может быть сильнее насилия.",microsoft azure text translation,Dan
"Периодическая таблица упорядочивает элементы по их атомному номеру, выявляя закономерности в химических свойствах.",microsoft azure text translation,Dan
"Настоящее формирует будущее, а текущие действия влияют на исторические результаты.",microsoft azure text translation,Dan
"Доказательство находится в пудинге, а это означает, что достоверность чего-либо может быть определена его результатами или результатами.",microsoft azure text translation,Dan
"Благими намерениями вымощены дорога в ад, высвечивающие непреднамеренные последствия в социальной политике.",microsoft azure text translation,Dan
"Второй закон термодинамики гласит, что энтропия в изолированной системе всегда возрастает.",microsoft azure text translation,Dan
"Кратчайшим расстоянием между двумя точками является прямая линия, иллюстрирующая основной принцип геометрии.",microsoft azure text translation,Dan
"Кратчайшим расстоянием между двумя точками является прямая линия, иллюстрирующая фундаментальную концепцию геометрии.",microsoft azure text translation,Dan
"Шоу должно продолжаться, подчеркивая устойчивость исполнительского искусства, несмотря на трудности.",microsoft azure text translation,Dan
"Шоу должно продолжаться, невзирая на препятствия, с которыми приходится сталкиваться.",microsoft azure text translation,Dan
"Скорость света в вакууме постоянна, что является краеугольным камнем теории относительности Эйнштейна.",microsoft azure text translation,Dan
"Дух готов, но плоть слаба, что подчеркивает борьбу между намерением и действием.",microsoft azure text translation,Dan
"Скрипучее колесо получает смазку, иллюстрируя, как громкие требования могут привести к социальным изменениям.",microsoft azure text translation,Dan
"Неисследованная жизнь не стоит того, чтобы ее прожить, поощряя глубокую саморефлексию.",microsoft azure text translation,Dan
"Вселенная расширяется, фундаментальное наблюдение космологии.",microsoft azure text translation,Dan
"Путь к открытиям заключается не в поиске новых пейзажей, а в том, чтобы взглянуть на мир по-новому.",microsoft azure text translation,Dan
"Круговорот воды необходим для жизни на Земле, перерабатывая воду путем испарения, конденсации и осадков.",microsoft azure text translation,Dan
"Целое больше, чем сумма его частей, что иллюстрирует синергию в теории систем.",microsoft azure text translation,Dan
"Победители пишут историю, показывая, что исторические нарративы часто отражают точку зрения победителей.",microsoft azure text translation,Dan
"Историю пишут победители, поэтому важно учитывать несколько точек зрения.",microsoft azure text translation,Dan
"Мир тесен, поэтому вы часто находите связи в самых неожиданных локациях.",microsoft azure text translation,Dan
"Мир — это ваша устрица, предлагающая бесконечные возможности для исследования.",microsoft azure text translation,Dan
"Мир — это ваша устрица, предлагающая безграничные возможности для исследования.",microsoft azure text translation,Dan
"Ничто не сравнится с домом, подчеркивающим неповторимый комфорт собственного окружения.",microsoft azure text translation,Dan
"Ничто не сравнится с домом, подчеркивающим уникальный комфорт и привычность собственного окружения.",microsoft azure text translation,Dan
"Те, кто не помнит прошлого, обречены на его повторение, подчеркивая важность исторической осведомленности.",microsoft azure text translation,Dan
"Те, кто не извлекает уроков из истории, обречены повторять ее, подчеркивая важность исторических знаний.",microsoft azure text translation,Dan
"Те, кто не извлекает уроков из истории, обречены ее повторять.",microsoft azure text translation,Dan
"Тем, кто не знает истории, суждено ее повторять, подчеркивая важность исторических знаний.",microsoft azure text translation,Dan
"Время летит незаметно, когда вы веселитесь, поэтому приятные занятия, кажется, проходят быстро.",microsoft azure text translation,Dan
"Время лечит все раны, предполагая, что исторические события могут быть переоценены на расстоянии.",microsoft azure text translation,Dan
"Время – деньги, указывающие на то, что время должно быть использовано эффективно и продуктивно.",microsoft azure text translation,Dan
"Времена меняются, и мы меняемся вместе с ними, подчеркивая способность человека приспосабливаться на протяжении всей истории.",microsoft azure text translation,Dan
"Времена меняются, и мы меняемся вместе с ними, отражая способность людей приспосабливаться к историческим периодам.",microsoft azure text translation,Dan
"Быть – значит делать, подчеркивая важность действий в определении своего существования.",microsoft azure text translation,Dan
"Верить – значит видеть, что указывает на силу веры в формировании восприятия.",microsoft azure text translation,Dan
"Каждому свое, так как у каждого свои уникальные вкусы в местах и направлениях.",microsoft azure text translation,Dan
"Познание самого себя – это начало всякой мудрости, подчеркивающее важность самосознания.",microsoft azure text translation,Dan
"Будь верен себе, подчеркивая важность честности с самим собой.",microsoft azure text translation,Dan
"Сегодняшние новости — это завтрашняя история, подчеркивающая непрерывный поток значимых событий.",microsoft azure text translation,Dan
"Сегодняшние новости – это завтрашняя история, показывающая непрерывный поток событий.",microsoft azure text translation,Dan
"Сегодняшняя научная фантастика — это завтрашний научный факт, подчеркивающий, как воображение может управлять технологическим развитием.",microsoft azure text translation,Dan
"Слишком много поваров портят бульон, поэтому часто лучше ограничить количество участников.",microsoft azure text translation,Dan
"Путешествия расширяют кругозор, открывая новые перспективы и впечатления.",microsoft azure text translation,Dan
"Путешествуйте налегке и путешествуйте далеко, чтобы легко исследовать больше мест.",microsoft azure text translation,Dan
"Относитесь к другим так, как хотите, чтобы относились к вам, продвигая принцип сострадания.",microsoft azure text translation,Dan
"Истина субъективна, подразумевая, что каждый человек может воспринимать реальность по-разному.",microsoft azure text translation,Dan
"Две головы лучше, чем одна, поэтому совместная работа часто дает лучшие результаты.",microsoft azure text translation,Dan
"Две головы лучше, чем одна, что говорит о том, что сотрудничество приводит к лучшим результатам.",microsoft azure text translation,Dan
"Две головы лучше, чем одна, что говорит о том, что сотрудничество часто дает лучшие результаты.",microsoft azure text translation,Dan
"Два плюс два всегда равно четырем, демонстрируя непротиворечивость математических принципов.",microsoft azure text translation,Dan
"Вместе мы стоим, порознь мы падаем, подчеркивая важность солидарности в обществе.",microsoft azure text translation,Dan
"Разнообразие - это изюминка жизни, поощряющая разнообразие в деятельности для получения полноценного опыта.",microsoft azure text translation,Dan
"Разнообразие – это изюминка жизни, побуждающая к изучению различных культур и художественных форм.",microsoft azure text translation,Dan
"Разнообразие — это изюминка жизни, поэтому изучение разных культур обогащает ваш опыт.",microsoft azure text translation,Dan
"Разнообразие - это изюминка жизни, поэтому изучение разных мест обогащает ваши впечатления.",microsoft azure text translation,Dan
"Добродетель сама по себе является наградой, что говорит о том, что нравственные поступки ценны сами по себе.",microsoft azure text translation,Dan
"Ходите верой, а не видением, подчеркивая важность веры, выходящей за рамки видимого.",microsoft azure text translation,Dan
"Вода всегда стремится к собственному уровню, демонстрируя принципы гидродинамики.",microsoft azure text translation,Dan
"Мы – это наш выбор, отражающий то, что решения формируют нашу жизнь и характер.",microsoft azure text translation,Dan
"Мы есть то, что мы постоянно делаем, подчеркивая роль привычек в формировании характера.",microsoft azure text translation,Dan
"Мы не можем войти в одну и ту же реку дважды, отражая постоянно меняющуюся природу жизни и существования.",microsoft azure text translation,Dan
"То, что вас не убивает, делает вас сильнее, подчеркивая стойкость в невзгодах.",microsoft azure text translation,Dan
"Что происходит, то и происходит, указывая на то, что действия в истории часто имеют долгосрочные последствия.",microsoft azure text translation,Dan
"Что происходит, то и происходит, отражая принцип кармы.",microsoft azure text translation,Dan
"То, что поднимается вверх, должно опускаться вниз, иллюстрируя концепцию гравитации.",microsoft azure text translation,Dan
"Находясь в Риме, поступайте так, как поступают римляне, уважая местные обычаи и традиции.",microsoft azure text translation,Dan
"Находясь в Риме, поступайте так, как поступают римляне, предполагая, что приспосабливаться к местным обычаям разумно.",microsoft azure text translation,Dan
"Когда идет дождь, он льет, поэтому важно быть готовым к трудностям.",microsoft azure text translation,Dan
"Когда одна дверь закрывается, открывается другая, подразумевая, что окончание часто приводит к новым возможностям.",microsoft azure text translation,Dan
"Там, где есть воля, есть и способ, поэтому решимость является ключом к преодолению трудностей.",microsoft azure text translation,Dan
"Где дым, там и огонь, указывающий на то, что знаки часто указывают на более глубокую проблему или истину.",microsoft azure text translation,Dan
"Куда бы вы ни пошли, там вы и окажетесь, а это значит, что вы не можете убежать от своей собственной природы, меняя местоположение.",microsoft azure text translation,Dan
"Куда бы вы ни пошли, вы всегда рядом, а это значит, что вы берете с собой свои собственные проблемы и сильные стороны.",microsoft azure text translation,Dan
"Мудрость начинается с удивления, пробуждая любопытство и непредубежденность.",microsoft azure text translation,Dan
"С большой силой приходит большая ответственность, подчеркивающая этические соображения в технологическом прогрессе.",microsoft azure text translation,Dan
"С большой властью приходит большая ответственность, подчеркивающая обязанность мудро использовать влияние.",microsoft azure text translation,Dan
"Работайте умнее, а не усерднее, чтобы достичь большей эффективности в своей деятельности.",microsoft azure text translation,Dan
"Вы — компания, которую вы держите, поэтому выбирайте друзей с умом.",microsoft azure text translation,Dan
"Вы есть то, что вы едите, что указывает на то, что питание сильно влияет на ваше здоровье.",microsoft azure text translation,Dan
"Вы — это то, что вы едите, поэтому здоровое питание имеет решающее значение для общего самочувствия.",microsoft azure text translation,Dan
"Вы есть то, что вы постоянно делаете, делая привычки основой характера.",microsoft azure text translation,Dan
"Вы сами себе худший критик, часто будьте жестче к себе, чем к другим.",microsoft azure text translation,Dan
"С помощью меда можно поймать больше мух, чем с помощью уксуса, поэтому разумно быть добрым.",microsoft azure text translation,Dan
"Вы можете привести лошадь к воде, но вы не можете заставить ее пить.",microsoft azure text translation,Dan
"Нельзя сжигать свечу с обоих концов, так как переутомление приводит к выгоранию.",microsoft azure text translation,Dan
"Вы не можете судить о книге по ее обложке, потому что внешность может быть обманчива.",microsoft azure text translation,Dan
"Вы не можете судить о книге по ее обложке, что указывает на то, что внешность может быть обманчива.",microsoft azure text translation,Dan
"Вы не можете судить о книге по ее обложке, а это означает, что внешний вид может быть обманчивым.",microsoft azure text translation,Dan
"Вы не можете судить о месте только по его погоде, так как многие факторы влияют на его общее впечатление.",microsoft azure text translation,Dan
"Вы не можете приготовить омлет, не разбив несколько яиц, поэтому смиритесь с некоторыми неудачами в погоне за прогрессом.",microsoft azure text translation,Dan
"Вы не можете превзойти плохую диету, поэтому питание имеет решающее значение для фитнеса.",microsoft azure text translation,Dan
"Вы не можете перетренироваться с плохой диетой, поэтому питание является ключом к фитнесу.",microsoft azure text translation,Dan
"Вы не можете убежать от плохой диеты, поэтому правильное питание жизненно важно для поддержания физической формы.",microsoft azure text translation,Dan
"Нельзя наливать из пустой чашки, подчеркивая необходимость заботы о себе, чтобы эффективно поддерживать других.",microsoft azure text translation,Dan
"Из пустой чашки налить нельзя, поэтому позаботьтесь в первую очередь о себе.",microsoft azure text translation,Dan
"За деревьями не видно леса, поэтому важно смотреть на картину в целом.",microsoft azure text translation,Dan
"Вы не можете увидеть лес за деревьями, что говорит о том, что вы можете упустить общую картину, сосредоточившись на деталях.",microsoft azure text translation,Dan
"Вы не можете научить старую собаку новым трюкам, подразумевая, что трудно изменить устоявшиеся привычки или образ мышления.",microsoft azure text translation,Dan
"Вы получаете то, за что платите, поэтому часто стоит инвестировать в качество.",microsoft azure text translation,Dan
"Вы промахиваетесь в 100% случаев, поэтому не упускайте возможности, когда они появляются.",microsoft azure text translation,Dan
"Вы живете только один раз, поэтому забота о своем здоровье должна быть приоритетом.",microsoft azure text translation,Dan
"Вы пожинаете то, что сеете, подчеркивая результаты, непосредственно связанные с вашими усилиями.",microsoft azure text translation,Dan
"Что посеешь, то и пожнешь, указывая на то, что твои действия определяют твои результаты.",microsoft azure text translation,Dan
"Что посеешь, то и пожнешь, поэтому твои действия будут иметь последствия.",microsoft azure text translation,Dan
"Вы всегда должны относиться к другим так, как хотите, чтобы относились к вам.",microsoft azure text translation,Dan
Не стоит судить о книге по обложке.,microsoft azure text translation,Dan
