statement,elicitation,committer
如果亚历克斯加速穿过房间，他们可能会穿过窗户。,Amazon Translate,Amir
如果亚历克斯冲过房间，他们将比预期的更快地赢得比赛。,Amazon Translate,Amir
如果亚历克斯飞过房间，他们会注意不要破坏任何东西。,Amazon Translate,Amir
如果亚历克斯在公园里拿到一张停车票，下一步怎么办？,Amazon Translate,Amir
如果亚历克斯拿到停车票，车辆登记将暂时搁置。,Amazon Translate,Amir
如果亚历克斯找到第二份工作，假设他们都不会解雇他们，他们可能会开始在第一份和第二份工作上放松身心。,Amazon Translate,Amir
如果亚历克斯回到家，他认为自己再也不会离开了。,Amazon Translate,Amir
如果Alex回到家，他们在家里就可以安全了。,Amazon Translate,Amir
如果亚历克斯回到家，他们将待在外面。,Amazon Translate,Amir
如果亚历克斯得到坏消息，摩根会讽刺地回应。,Amazon Translate,Amir
如果亚历克斯得到坏消息，他们会感到沮丧。,Amazon Translate,Amir
如果亚历克斯在咖啡还很热的时候吞下咖啡，他的舌头可能会被烧伤。,Amazon Translate,Amir
如果亚历克斯在喝咖啡之前让咖啡冷却或者在里面加牛奶，它不会烧伤他的舌头。,Amazon Translate,Amir
喝咖啡可以帮助亚历克斯更快地工作。,Amazon Translate,Amir
如果亚历克斯喝咖啡，他会把它倒在草地上。,Amazon Translate,Amir
亚历克斯即使吃饱了也会继续吃东西。,Amazon Translate,Amir
如果亚历克斯吃得过饱，他们就会感觉不舒服。,Amazon Translate,Amir
如果亚历克斯遇到一列空荡荡的火车，他们认为这是因为没有人愿意和他们一起乘车。,Amazon Translate,Amir
获得朋友后，Alex 将参与既有趣又健康的活动，例如网球。,Amazon Translate,Amir
有了新朋友，亚历克斯可能会建议进行昂贵且没有成效的活动。,Amazon Translate,Amir
如果亚历克斯拿到了食物，即使他饿了，他也可能会忘记吃东西。,Amazon Translate,Amir
收到一封信后，亚历克斯选择不读。,Amazon Translate,Amir
亚历克斯可能会不看就把收到的信丢进垃圾桶。,Amazon Translate,Amir
如果亚历克斯给山姆一个盒子，摩根可能还会得到一个盒子。,Amazon Translate,Amir
Alex 给了一个盒子，Sam 可能会丢掉这个盒子。,Amazon Translate,Amir
如果 Alex 给 Sam 一个盒子，问题就出现了 —— 我能用这个做什么？,Amazon Translate,Amir
如果亚历克斯给山姆一个试验，那将是有意义的。,Amazon Translate,Amir
如果亚历克斯对山姆进行审判，那可能是不现实的。,Amazon Translate,Amir
在亚历克斯的审判下，山姆将被允许表达他们对局势的看法。,Amazon Translate,Amir
当亚历克斯给山姆送花时，它们可能包括山姆过敏的罂粟花。,Amazon Translate,Amir
如果亚历克斯帮助山姆，山姆可能会生气地做出反应。,Amazon Translate,Amir
在得到亚历克斯的帮助后，山姆可能会愤怒地冲出去。,Amazon Translate,Amir
亚历克斯的指示可能很有意义。,Amazon Translate,Amir
亚历克斯的指示可能是错误的。,Amazon Translate,Amir
如果亚历克斯给山姆一美元，那么山姆只有一美元。,Amazon Translate,Amir
亚历克斯可能会给山姆一张额外的借记卡和他们的密码。,Amazon Translate,Amir
从亚历克斯那里收到钱，山姆可能会对资金的使用感到困惑。,Amazon Translate,Amir
当 Alex 给 Sam 一件物品时，Sam 可能会预料到更多。,Amazon Translate,Amir
当亚历克斯给山姆一些东西时，他们会表明他们希望何时回馈青睐。,Amazon Translate,Amir
如果亚历克斯逃避山姆，亚历克斯可能会进入城里一个麻烦的地方。,Amazon Translate,Amir
在购车时，亚历克斯可能会在不协商更优惠的价格的情况下购买他们看到的第一辆车。,Amazon Translate,Amir
如果亚历克斯惨败，他最终很可能会成功。,Amazon Translate,Amir
如果亚历克斯的结局是灾难性的，那可能是因为他们的目标太高了。,Amazon Translate,Amir
如果亚历克斯和山姆分道扬ways，他们就不会再见面了。,Amazon Translate,Amir
分道扬ways后，Alex和Sam可以单独过上幸福、富有成效的生活。,Amazon Translate,Amir
如果亚历克斯和山姆分道扬ways，山姆就会独自一人。,Amazon Translate,Amir
尽管分道扬ways，Alex和Sam仍然可能为彼此制造麻烦。,Amazon Translate,Amir
如果亚历克斯和山姆的家人一起去动物园，他们可能会忽略亚历克斯。,Amazon Translate,Amir
假设狮子和亚历克斯会成为朋友，和山姆的家人一起在动物园里，他们可能会强迫亚历克斯参观狮子展览。,Amazon Translate,Amir
如果亚历克斯和山姆的家人一起去动物园，他们就会忽略摩根。,Amazon Translate,Amir
如果亚历克斯拿走了山姆的财物，可能会导致对抗。,Amazon Translate,Amir
如果亚历克斯拿到山姆的东西，他们可能会决定通过讨论来解决问题。,Amazon Translate,Amir
如果亚历克斯种了一套洋葱，他就会把它们丢到垃圾处理场里。,Amazon Translate,Amir
一旦亚历克斯长大，他就会变得皱巴巴。,Amazon Translate,Amir
如果亚历克斯在不庆祝任何生日的情况下长大。,Amazon Translate,Amir
当亚历克斯挂照片时，他选择使用强力胶而不是大头钉。,Amazon Translate,Amir
假设 Alex 经常和 Sam 共度时光，他一定非常不喜欢 Sam。,Amazon Translate,Amir
每当亚历克斯和山姆在一起时，他可能会说一些令人反感的话。,Amazon Translate,Amir
当亚历克斯有一个很棒的老板时，他会高度评价他们。,Amazon Translate,Amir
即使亚历克斯有一个令人印象深刻的老板，他也不会勤奋工作。,Amazon Translate,Amir
即使有一个有效的老板，亚历克斯也可能不会特别喜欢他们。,Amazon Translate,Amir
如果亚历克斯发高烧，他只需要等待高烧缓解即可。,Amazon Translate,Amir
当亚历克斯发高烧时，洗个热水澡似乎很诱人。,Amazon Translate,Amir
相反，发高烧并不总是意味着亚历克斯不健康。,Amazon Translate,Amir
如果亚历克斯发高烧，摩根可能会在炎热的天气里错误地带他到外面锻炼身体。,Amazon Translate,Amir
发高烧时，亚历克斯会服用大量的泰诺然后试着把它睡掉。,Amazon Translate,Amir
假设亚历克斯明天有英语考试，他可能会整晚都在玩电子游戏。,Amazon Translate,Amir
或者，如果亚历克斯的英语考试到期，他将复习考试材料。,Amazon Translate,Amir
如果亚历克斯以前从未做过饭，他可能会烧掉最初的几次尝试。,Amazon Translate,Amir
但是，如果亚历克斯以前从未做过饭，他也可以在网上查找食谱。,Amazon Translate,Amir
如果亚历克斯任由山姆摆布，他仍然没有机会，因为他的体格更弱，更小。,Amazon Translate,Amir
如果亚历克斯听到奇怪的声音，他就不会费心去调查了。,Amazon Translate,Amir
当亚历克斯立即尝试时，他可能会要求回报。,Amazon Translate,Amir
如果亚历克斯立即尝试，他可能会决定继续前进。,Amazon Translate,Amir
想象一下，如果亚历克斯在启动汽车时立即尝试开车。,Amazon Translate,Amir
如果亚历克斯邀请人们过来，他可能会忘记为他们提供指导。,Amazon Translate,Amir
如果亚历克斯成为乡村音乐明星，他可能会吸毒和酗酒，直到毒品和酒精严重上瘾。,Amazon Translate,Amir
另一方面，如果亚历克斯成为乡村音乐明星，他也可以保存自己新获得的财富，保持谦虚，享受赌注。,Amazon Translate,Amir
当亚历克斯是乡村音乐明星时，他可能会向记者传达他对歌迷的蔑视。,Amazon Translate,Amir
如果是乡村明星，亚历克斯很可能会在舞台上戴牛仔帽和靴子。,Amazon Translate,Amir
如果亚历克斯是一名足球运动员，他可能会鲁莽地忽略佩戴头盔。,Amazon Translate,Amir
如果亚历克斯是大学一年级学生，他可能会感到不得不退学。,Amazon Translate,Amir
如果第二个人不知道亚历克斯是个小男孩，也不要感到惊讶。,Amazon Translate,Amir
如果亚历克斯设法逃脱，他很可能会逃脱。,Amazon Translate,Amir
但是，如果亚历克斯确实逃脱了，他很可能会再次被抓获。,Amazon Translate,Amir
如果亚历克斯设法逃脱，他很可能会悄悄逃脱。,Amazon Translate,Amir
但是，亚历克斯也可以向警卫透露他的逃生计划。,Amazon Translate,Amir
当亚历克斯在高速公路上开车时，他可能会受到酒精的影响。,Amazon Translate,Amir
即使亚历克斯在高速公路上开车，他也可能会不小心半开门。,Amazon Translate,Amir
亚历克斯在高速公路上行驶时，在切换车道之前很少进行检查。,Amazon Translate,Amir
如果亚历克斯在高速公路上开车，他可能会超过限速30英里/小时。,Amazon Translate,Amir
如果亚历克斯感觉有点冷，他可能会喝冰水。,Amazon Translate,Amir
如果亚历克斯感觉有点热，他似乎没有穿裤子坐在炉子上。,Amazon Translate,Amir
感觉温暖时，Alex 可能会打开一扇窗户。,Amazon Translate,Amir
如果亚历克斯获得加薪，他将举办一个派对。,Amazon Translate,Amir
如果亚历克斯准备加薪，对方会考虑改进。,Amazon Translate,Amir
当亚历克斯获得加薪时，他可能会开始思考自己的下一步行动。,Amazon Translate,Amir
如果亚历克斯遇到很多麻烦，他会松一口气。,Amazon Translate,Amir
如果亚历克斯遇到重大麻烦，他可能会哭着放弃。,Amazon Translate,Amir
在公路旅行中，亚历克斯保持警惕，从一辆保养良好的车辆开始。,Amazon Translate,Amir
如果亚历克斯是棒球队的一员，他可能会对自己下注。,Amazon Translate,Amir
在山姆的最后一天，亚历克斯会感到非常难过。,Amazon Translate,Amir
如果亚历克斯的数学水平很差，他们会找个导师。,Amazon Translate,Amir
如果 Alex 是 Sam 有史以来最好的礼物，那么他们对礼物的真正含义一无所知。,Amazon Translate,Amir
如果说亚历克斯是山姆有史以来最好的浪费礼物。,Amazon Translate,Amir
如果亚历克斯穿着泳衣，他们会在杂货店购物时穿着它去杂货店。,Amazon Translate,Amir
如果亚历克斯穿着泳衣，他们应该穿一件朴素的连体衣。,Amazon Translate,Amir
如果亚历克斯加入山姆的乐队，他们将在几天之内进入前十名排行榜。,Amazon Translate,Amir
如果亚历克斯加入国际象棋俱乐部，他们将学习如何玩游戏并期待参加比赛。,Amazon Translate,Amir
如果亚历克斯加入国际象棋俱乐部，他们会找人一起玩牌。,Amazon Translate,Amir
如果亚历克斯为自己的行为辩护，他们就会保持沉默并感到自豪。,Amazon Translate,Amir
如果亚历克斯为自己的行为辩护，他们事后会举报自己。,Amazon Translate,Amir
如果亚历克斯控制山姆，他可能会向他求助。,Amazon Translate,Amir
如果亚历克斯控制山姆，那么 Sam 就会处于良好状态。,Amazon Translate,Amir
如果亚历克斯控制山姆，山姆可能会处于危险之中。,Amazon Translate,Amir
如果亚历克斯通过取笑山姆来保持他的精神。,Amazon Translate,Amir
如果亚历克斯保持山姆的精神，他们应该采取行动。,Amazon Translate,Amir
如果亚历克斯保持山姆的精神，他们应该使用言语。,Amazon Translate,Amir
如果亚历克斯杀死了山姆的兄弟，他们应该确保保持沉默并隐瞒所有证据。,Amazon Translate,Amir
如果亚历克斯杀了山姆的兄弟，他会在街上吹牛。,Amazon Translate,Amir
如果亚历克斯杀死了山姆的兄弟，他会试图掩盖自己的踪迹。,Amazon Translate,Amir
如果亚历克斯找到工作，他会吹牛。,Amazon Translate,Amir
如果亚历克斯找到工作，他会专注于这份工作。,Amazon Translate,Amir
如果亚历克斯找到工作，他们将在工作的第一天提早到达，给人留下好印象。,Amazon Translate,Amir
如果亚历克斯找到工作，他们可能会在第一天晚些时候上班。,Amazon Translate,Amir
如果亚历克斯笑了起来，他们实际上可能会很伤心。,Amazon Translate,Amir
如果亚历克斯笑了起来，他们就会走开。,Amazon Translate,Amir
如果亚历克斯离开大楼，他们将保持谨慎，在过马路之前双向看。,Amazon Translate,Amir
如果亚历克斯离开客厅，他会开着灯。,Amazon Translate,Amir
如果亚历克斯离开客厅，他会把灯关掉。,Amazon Translate,Amir
如果亚历克斯离开客厅，他可能会对接下来会发生什么感到困惑。,Amazon Translate,Amir
如果亚历克斯离开客厅，他们会关掉灯光和电视。,Amazon Translate,Amir
如果亚历克斯离开城镇，他们可能会因为忘记向缓刑官办理登机手续而被捕。,Amazon Translate,Amir
如果亚历克斯离开城镇，他会很高兴拜访朋友，因为他会让缓刑官知道他的位置。,Amazon Translate,Amir
如果亚历克斯离开城镇，他们可能会在乡下迷路。,Amazon Translate,Amir
如果亚历克斯离开城镇，他们有一条预先规划好的路线。,Amazon Translate,Amir
如果亚历克斯看着山姆的脸并要求他们离开，山姆就会离开。,Amazon Translate,Amir
如果亚历克斯看着山姆的脸，告诉他们太阳围绕地球旋转，山姆会认为他们不聪明。,Amazon Translate,Amir
如果亚历克斯输光了所有的钱，他们可能会撒谎并逃避局面。,Amazon Translate,Amir
如果亚历克斯输光了所有的钱，他们明智的做法是诚实地承认这一点。,Amazon Translate,Amir
如果亚历克斯输光了所有的钱，他们可能会获得贷款来赌博更多。,Amazon Translate,Amir
如果亚历克斯输光了所有的钱，他们将离开赌场回家。,Amazon Translate,Amir
如果亚历克斯失去了山姆的立足点，他们可能会感到自豪。,Amazon Translate,Amir
如果亚历克斯失去了山姆的立足点，他们会提供一个解决方案来收回或为此付出代价。,Amazon Translate,Amir
如果亚历克斯失去了山姆的立足点，第一人称会担心第二人称。,Amazon Translate,Amir
如果亚历克斯失去了山姆的立足点，那么第一人称会歇斯底里地嘲笑第二人称。,Amazon Translate,Amir
如果亚历克斯喜欢山姆的表演，他们会在表演中鼓掌。,Amazon Translate,Amir
如果亚历克斯批量寄给 Sam，那么 Sam 就会死，因为箱子里没有气孔。,Amazon Translate,Amir
如果 Alex 批量给 Sam 发邮件，他们会认为给一个人发邮件可能不是一个明智的主意。,Amazon Translate,Amir
如果亚历克斯保持山姆的平衡，他们就会试图对山姆的生活造成严重破坏，从而给山姆造成情绪动荡的状态。,Amazon Translate,Amir
如果亚历克斯保持山姆的平衡，那么亚历克斯就是在他们手中保持平衡。,Amazon Translate,Amir
如果亚历克斯保持山姆的平衡，他们会试图将他击倒。,Amazon Translate,Amir
如果亚历克斯交个朋友，他可能会想：“我们能一起做什么？”,Amazon Translate,Amir
如果亚历克斯交个朋友，他可能会想在他们每次见面时对他们玩恶作剧。,Amazon Translate,Amir
如果亚历克斯有新朋友然后攻击他们，那不是真正的友谊。,Amazon Translate,Amir
当亚历克斯给山姆留下印象时，他常常认为山姆给人留下了深刻的印象。,Amazon Translate,Amir
如果亚历克斯给山姆留下印象，他可能会开始考虑它的本质。,Amazon Translate,Amir
在亚历克斯给山姆留下印象的情况下，如果他的拥抱导致山姆把咖啡洒出来，情况可能会变糟。,Amazon Translate,Amir
如果亚历克斯整理头发，头发就会看起来整洁干净。,Amazon Translate,Amir
如果亚历克斯扭转局面，情况可能无法恢复。,Amazon Translate,Amir
如果亚历克斯用荒谬的方式说话，人们可能会对他的观点感到困惑。,Amazon Translate,Amir
如果亚历克斯为山姆赚了钱，他可能不觉得需要感激之情。,Amazon Translate,Amir
如果亚历克斯非法为山姆赚钱，他们可能会把自己变成当局。,Amazon Translate,Amir
如果亚历克斯为山姆赚钱，他们可能会选择不把钱交给他们。,Amazon Translate,Amir
当亚历克斯帮助实现山姆的伟大抱负时，丰富生活的使命也随之增强。,Amazon Translate,Amir
如果亚历克斯帮助山姆实现梦想，则可以实现山姆的长期愿望。,Amazon Translate,Amir
如果亚历克斯做三明治，他觉得没有必要和摩根讨论。,Amazon Translate,Amir
如果亚历克斯做三明治，他几乎知道地球上所有类型的三明治。,Amazon Translate,Amir
如果亚历克斯不准备三明治，其他人可能会饿了。,Amazon Translate,Amir
如果亚历克斯确保一切都完美，那么就可以保证计划得到良好的管理。,Amazon Translate,Amir
如果亚历克斯完善计划只是为了破坏其最后阶段，那将是一场灾难。,Amazon Translate,Amir
如果亚历克斯把所有事情都做得恰到好处但仍然不完美，那就不是完美的。,Amazon Translate,Amir
如果 Alex 确保它是完美的，那么无论如何，它是完美的。,Amazon Translate,Amir
如果亚历克斯嫁给山姆的姐姐，他与山姆的关系可能会得到加强。,Amazon Translate,Amir
如果亚历克斯偶然与山姆的姐姐结婚，他可能会决定与山姆保持距离。,Amazon Translate,Amir
如果亚历克斯嫁给山姆的姐姐，他很可能会为繁荣的未来做计划。,Amazon Translate,Amir
如果亚历克斯要嫁给山姆的姐姐，如果她已经结婚了，那会造成并发症。,Amazon Translate,Amir
如果亚历克斯与山姆的姐姐结婚，他们在一起可能会过上愉快而充实的生活。,Amazon Translate,Amir
如果亚历克斯与山姆打架，紧张局势必然会加剧。,Amazon Translate,Amir
与山姆的朋友见面后，亚历克斯可能会以愤怒的语气开始谈话。,Amazon Translate,Amir
如果亚历克斯碰巧遇到了山姆的朋友，他会对他们的起源感到好奇。,Amazon Translate,Amir
如果亚历克斯搬进新房子，他可能会选择睡在外面的草坪上。,Amazon Translate,Amir
搬进新房后，Alex无法选择公寓生活。,Amazon Translate,Amir
如果亚历克斯搬进新房子，他可能会采取破坏性行动，例如打破窗户。,Amazon Translate,Amir
如果亚历克斯搬到新房子里，他可以通过举办大型派对来庆祝。,Amazon Translate,Amir
如果亚历克斯对某些事实一无所知，他可能会产生怀疑。,Amazon Translate,Amir
如果亚历克斯没有学到某些事实，那么也许他不应该知道。,Amazon Translate,Amir
当 Alex 让 Sam 搭车时，他们最好遵循地图，而不是直觉。,Amazon Translate,Amir
如果亚历克斯让山姆搭车，当务之急是确保他们两个安全到达。,Amazon Translate,Amir
如果亚历克斯通过山姆的测试，他很可能会感谢山姆。,Amazon Translate,Amir
当亚历克斯还清山姆的债务时，他可能会大大松一口气。,Amazon Translate,Amir
在偿还了山姆的债务后，亚历克斯可能会申请另一笔贷款。,Amazon Translate,Amir
如果亚历克斯完成他的工作，通常最终会做好充分的准备并提前完成。,Amazon Translate,Amir
当亚历克斯自己做工作时，他很容易对交工作犹豫不决。,Amazon Translate,Amir
当亚历克斯自己做工作时，他有时会为交出哪项任务而苦苦挣扎。,Amazon Translate,Amir
如果亚历克斯自己完成作品，他通常会以令人满意的方式完成工作。,Amazon Translate,Amir
如果亚历克斯自己做事，他可能会犯下明显的错误。,Amazon Translate,Amir
如果亚历克斯自己做工作，则可能无法准确完成。,Amazon Translate,Amir
在为 Sam 进行分析时，Alex 可能会忽略为 Sam 提供必要的准备工作。,Amazon Translate,Amir
如果 Alex 为 Sam 进行分析，他会确保 Sam 拥有所有必要的工具和无干扰的环境。,Amazon Translate,Amir
如果亚历克斯打橄榄球，他需要为艰难的铲球做好准备。,Amazon Translate,Amir
当亚历克斯打橄榄球时，他应该在速度方面表现出色。,Amazon Translate,Amir
如果亚历克斯打沙子，亚历克斯就会吃沙子。,Amazon Translate,Amir
如果亚历克斯打沙子，这是有用的信息。,Amazon Translate,Amir
如果亚历克斯把沙子塞进马桶里然后把它弄碎。,Amazon Translate,Amir
如果亚历克斯猛击沙子，人们会期望沙子很快就会变成玻璃。,Amazon Translate,Amir
如果亚历克斯阻止山姆的攻击，那么亚历克斯是无敌的。,Amazon Translate,Amir
如果亚历克斯把山姆带走，山姆不会向摩根寻求帮助。,Amazon Translate,Amir
如果亚历克斯把山姆的灯关掉，他会叫救护车。,Amazon Translate,Amir
如果亚历克斯把山姆的灯关掉，他会再次打山姆。,Amazon Translate,Amir
如果亚历克斯把山姆推到一边，亚历克斯不承认这种粗鲁的行为。,Amazon Translate,Amir
如果亚历克斯把山姆推到一边，亚历克斯就会不道歉就走开了。,Amazon Translate,Amir
如果亚历克斯把山姆的双臂抱在山姆身上，摩根就会认为亚历克斯在对山姆恶作剧。,Amazon Translate,Amir
如果亚历克斯为了战斗而将山姆的双臂抱在山姆身上。,Amazon Translate,Amir
如果亚历克斯举起手臂，那么摩根会立即攻击亚历克斯。,Amazon Translate,Amir
如果亚历克斯达到高潮，那就结束了。,Amazon Translate,Amir
如果亚历克斯重新装修他的卧室，他们会选择不太融合的颜色，然后买一些愚蠢的东西作为装饰。,Amazon Translate,Amir
如果亚历克斯拒绝付款，其他人必须参与。,Amazon Translate,Amir
如果亚历克斯租了山姆的公寓，他会开着窗户，雨水就会进来，把地板弄得一团乱。,Amazon Translate,Amir
如果亚历克斯租了山姆的公寓，他会在下雨时关上窗户，这样水就不会弄坏地板。,Amazon Translate,Amir
如果亚历克斯租了山姆的公寓，他们将不得不更换大部分固定装置和地板。,Amazon Translate,Amir
如果亚历克斯还车，他可能会接受这辆车。,Amazon Translate,Amir
如果亚历克斯在马鞍上骑得很高，那么他明智的做法是把其他人也抚养起来。,Amazon Translate,Amir
如果亚历克斯坐在马鞍上，那么贬低他人是软弱的。,Amazon Translate,Amir
如果亚历克斯在马鞍上骑得很高，那么他们将避开路上任何可能撞到身体上部的物体。,Amazon Translate,Amir
如果亚历克斯在马鞍上骑得很高，那么他们可能会骑到低肢并击中自己的头部。,Amazon Translate,Amir
如果Alex像一只被砍掉头的鸡一样跑来跑去,Amazon Translate,Amir
如果亚历克斯跑得尽可能快，亚历克斯仍然会输掉比赛。,Amazon Translate,Amir
如果亚历克斯跑得像 Sam 一样快，那么 Alex 永远无法在比赛中击败 Sam。,Amazon Translate,Amir
如果亚历克斯跑得尽可能快，那么他们将实现人生中唯一的目标。,Amazon Translate,Amir
如果亚历克斯说这样的话，没人会在乎。,Amazon Translate,Amir
如果亚历克斯在跳过悬崖时说这样的话。,Amazon Translate,Amir
如果亚历克斯刮了票，他会用手。,Amazon Translate,Amir
如果亚历克斯刮了彩票，他们将检查他们是否赢了钱。,Amazon Translate,Amir
如果亚历克斯看见一只蝙蝠，他会戳球棒。,Amazon Translate,Amir
如果亚历克斯看到一只蝙蝠，他会拍照。,Amazon Translate,Amir
如果亚历克斯看到一个标志，他们会做与标语相反的事情。,Amazon Translate,Amir
如果亚历克斯看到一个标志，他们就会照标语说的做。,Amazon Translate,Amir
如果亚历克斯在eBay上卖东西，亚历克斯可能会被骗。,Amazon Translate,Amir
如果亚历克斯在eBay上卖东西，我不知道它是什么。,Amazon Translate,Amir
如果亚历克斯在eBay上卖东西，它们就会破产。,Amazon Translate,Amir
如果亚历克斯派山姆去洗澡，摩根会讽刺地嘲笑山姆。,Amazon Translate,Amir
如果亚历克斯派山姆去洗澡，他们会嘲笑他赤身裸体的想法。,Amazon Translate,Amir
如果亚历克斯派山姆去洗澡，是的。,Amazon Translate,Amir
如果亚历克斯分享他的知识，亚历克斯就不会给予赞扬。,Amazon Translate,Amir
如果亚历克斯分享他的知识，那将是不正确的。,Amazon Translate,Amir
如果亚历克斯表现出对山姆的尊重，亚历克斯就会放下自己。,Amazon Translate,Amir
如果 Alex 对 Sam 表示尊重，Sam 就不在乎了。,Amazon Translate,Amir
如果亚历克斯表现出对山姆的尊重，山姆就会不尊重他了。,Amazon Translate,Amir
如果亚历克斯在香蕉皮上滑倒，那么摩根会嘲笑亚历克斯的跌倒。,Amazon Translate,Amir
如果亚历克斯用分叉的舌头说话，很多人会称赞他。,Amazon Translate,Amir
如果亚历克斯用分叉的舌头说话，摩根就会愚蠢地和亚历克斯发生争执。,Amazon Translate,Amir
如果亚历克斯用分叉的舌头说话，他们会说出他们的意思。,Amazon Translate,Amir
如果亚历克斯花了山姆的大部分时间，山姆会感到沮丧。,Amazon Translate,Amir
如果亚历克斯花了山姆的大部分时间，他们会很享受自己的时光。,Amazon Translate,Amir
如果亚历克斯花几个星期，他们就会放弃。,Amazon Translate,Amir
如果亚历克斯张开山姆的双腿，如果对方感到不舒服，他可能会道歉。,Amazon Translate,Amir
如果亚历克斯开始他的新工作，他将对新老板不友好。,Amazon Translate,Amir
如果亚历克斯开始他的新工作，他将努力与同事相处。,Amazon Translate,Amir
如果亚历克斯开始新工作，他们将谋生。,Amazon Translate,Amir
如果亚历克斯开始新工作，他们将侮辱经理。,Amazon Translate,Amir
如果亚历克斯开始新工作，他们将按照他们的期望去做。,Amazon Translate,Amir
如果亚历克斯开始新工作，他们就不会像那份工作那样去做。,Amazon Translate,Amir
如果亚历克斯开始运动，他会忘记吃东西，血糖就会降低。,Amazon Translate,Amir
如果亚历克斯开始运动，他一定要先吃蛋白质，这样血糖就不会降低。,Amazon Translate,Amir
如果亚历克斯开始锻炼，他们的身体素质将得到提高。,Amazon Translate,Amir
如果亚历克斯开始运动，他们的体重会增加。,Amazon Translate,Amir
如果亚历克斯开始运动，他们会伤害自己。,Amazon Translate,Amir
如果亚历克斯开始运动，他们就会减肥。,Amazon Translate,Amir
如果亚历克斯开始运动，他们将确保先系好鞋子。,Amazon Translate,Amir
如果亚历克斯今天待在家里，他将度过一天放松身心。,Amazon Translate,Amir
如果亚历克斯停在山姆面前，那是因为他们是一名时光旅行者，希望防止山姆死亡。,Amazon Translate,Amir
如果亚历克斯停在山姆面前，山姆有可能从后面碰到亚历克斯。,Amazon Translate,Amir
如果亚历克斯伸展山姆的双腿，他们会放松大型肌肉群。,Amazon Translate,Amir
如果亚历克斯伸展山姆的双腿，他们会通过拉伸太远来拉动肌肉。,Amazon Translate,Amir
如果亚历克斯用门票给山姆一个惊喜，那么第二个人会对这个约会感到高兴和兴奋。,Amazon Translate,Amir
如果亚历克斯用门票给山姆一个惊喜，那么第二个人就会注意到门票是分开演出的。,Amazon Translate,Amir
如果亚历克斯用门票给山姆一个惊喜，他们会期望山姆会很兴奋。,Amazon Translate,Amir
如果亚历克斯挥舞球棒，他们就是在踢足球。,Amazon Translate,Amir
如果亚历克斯挥动球棒，他们没有检查挥杆是否安全。,Amazon Translate,Amir
如果亚历克斯挥动球棒，他们会在其他人靠近时挥动。,Amazon Translate,Amir
如果亚历克斯稍作休息，就必须重新集结。,Amazon Translate,Amir
如果亚历克斯稍作休息，它就会变成一个小睡器。,Amazon Translate,Amir
如果亚历克斯稍作休息，他们可能会想到是哪只手。,Amazon Translate,Amir
如果亚历克斯稍作休息，对方可能不会。,Amazon Translate,Amir
如果亚历克斯稍作休息，他们就会好好休息。,Amazon Translate,Amir
如果亚历克斯稍作休息，他们就会跑去工作。,Amazon Translate,Amir
如果亚历克斯利用山姆的便利，那是因为他们爱护和尊重他们。,Amazon Translate,Amir
如果亚历克斯利用山姆的优势，摩根将站在亚历克斯一边，破坏山姆。,Amazon Translate,Amir
如果 Alex 利用 Sam 的优势，那么 Sam 会感到高兴。,Amazon Translate,Amir
如果亚历克斯选择了他的选择，他会认为自己的选择永远是正确的。,Amazon Translate,Amir
如果亚历克斯做出选择，他也会仔细考虑其他选择。,Amazon Translate,Amir
如果亚历克斯花很长时间，他会认为山姆被外星人绑架了，永远不会回来。,Amazon Translate,Amir
如果亚历克斯花很长时间，他们就会成为克里斯。,Amazon Translate,Amir
如果亚历克斯信守山姆的话，那么亚历克斯相信山姆在所有事情上都是对的。,Amazon Translate,Amir
如果亚历克斯听从山姆的话，如果后来证明这是不真实的，亚历克斯可能会对山姆产生负面情绪。,Amazon Translate,Amir
如果亚历克斯听从山姆的话，亚历克斯就会假装他们信任山姆。,Amazon Translate,Amir
如果亚历克斯听从山姆的话，亚历克斯就会被骗了。,Amazon Translate,Amir
如果亚历克斯把山姆的话当作答案,Amazon Translate,Amir
如果亚历克斯相信山姆的话，那是因为这个故事似乎牵强附会。,Amazon Translate,Amir
如果亚历克斯拿走了山姆的津贴，他会把它安全地留给山姆。,Amazon Translate,Amir
如果亚历克斯拿走了山姆的津贴，他就会把它浪费掉。,Amazon Translate,Amir
如果亚历克斯拿走了山姆的零钱，他们会告诉山姆他们偷了钱。,Amazon Translate,Amir
如果亚历克斯带走了山姆的家人，亚历克斯就会觉得对这个家庭负有责任。,Amazon Translate,Amir
如果亚历克斯带走了山姆的家人，亚历克斯就会杀了那个孩子。,Amazon Translate,Amir
如果亚历克斯带山姆的家人出去吃饭，山姆会很感激的。,Amazon Translate,Amir
如果亚历克斯开山姆的成功机会，山姆就会心烦意乱。,Amazon Translate,Amir
如果亚历克斯开了山姆的枪，那就逃离山姆。,Amazon Translate,Amir
如果亚历克斯开枪射中山姆他们就会向警察自首,Amazon Translate,Amir
如果亚历克斯吃点药，几个小时后他们会感觉好些。,Amazon Translate,Amir
如果亚历克斯服用一些药物，他们会为自己的病服用错误的药物。,Amazon Translate,Amir
如果亚历克斯开车，他会开车进入湖里，因为他没有注意。,Amazon Translate,Amir
如果亚历克斯开车，他们将一直开车直到汽车用完汽油并停在路边。,Amazon Translate,Amir
如果亚历克斯带走了这只小狗，他们将在社交媒体上宣布。,Amazon Translate,Amir
