statement,elicitation,committer
"Os fins justificam os meios, sugerindo que os resultados podem validar as ações empreendidas para alcançá-los.",microsoft azure text translation,Dan
"A vida examinada conduz à sabedoria, defendendo a autorreflexão.",microsoft azure text translation,Dan
"A força da gravidade atrai objetos uns para os outros, moldando a estrutura do universo.",microsoft azure text translation,Dan
"O futuro é agora, ilustrando o ritmo acelerado do avanço tecnológico.",microsoft azure text translation,Dan
"A grama é sempre mais verde do outro lado, ilustrando o fascínio de lugares distantes.",microsoft azure text translation,Dan
"A grama é sempre mais verde do outro lado, o que implica que muitas vezes acreditamos que a situação dos outros é melhor do que a nossa.",microsoft azure text translation,Dan
"A grama é sempre mais verde do outro lado, então é fácil sentir inveja.",microsoft azure text translation,Dan
"A grama é sempre mais verde do outro lado, então outros lugares podem parecer mais atraentes do que são.",microsoft azure text translation,Dan
"O bem maior muitas vezes orienta as decisões da sociedade, visando beneficiar a maioria.",microsoft azure text translation,Dan
"A maior riqueza é viver contente com pouco, destacando o valor da simplicidade.",microsoft azure text translation,Dan
"Quanto mais você trabalha, mais sorte você tem, enfatizando a conexão entre esforço e sucesso.",microsoft azure text translation,Dan
"Quanto mais você trabalha, mais sorte você tem, enfatizando a ligação entre esforço e sucesso.",microsoft azure text translation,Dan
"A internet tornou o mundo uma aldeia global, conectando pessoas e informações instantaneamente.",microsoft azure text translation,Dan
"A viagem é mais importante do que o destino, destacando o valor das experiências sobre os objetivos finais.",microsoft azure text translation,Dan
"A viagem faz parte do destino, enfatizando o valor das experiências de viagem.",microsoft azure text translation,Dan
"A jornada de mil quilômetros começa com um único passo, destacando a importância de iniciar suas viagens.",microsoft azure text translation,Dan
"O reino dos céus está dentro de você, destacando a natureza interior da realização espiritual.",microsoft azure text translation,Dan
"As leis da natureza são universais, governando o comportamento da matéria e da energia em todos os lugares.",microsoft azure text translation,Dan
"A mente é tudo; o que você pensa, você se torna, destacando o poder dos pensamentos.",microsoft azure text translation,Dan
"Quanto mais as coisas mudam, mais elas permanecem iguais, destacando temas recorrentes na história.",microsoft azure text translation,Dan
"Quanto mais as coisas mudam, mais elas permanecem iguais, apontando para temas recorrentes na história.",microsoft azure text translation,Dan
"Quanto mais você sabe, mais você percebe o quanto você não sabe, refletindo a natureza ilimitada do conhecimento.",microsoft azure text translation,Dan
"Quanto mais você entende, menos você teme, incentivando a busca do conhecimento.",microsoft azure text translation,Dan
"Quanto mais você entende, menos você teme, destacando o poder do conhecimento e do raciocínio lógico.",microsoft azure text translation,Dan
"A única constante na vida é a mudança, exigindo adaptabilidade e aceitação.",microsoft azure text translation,Dan
"A única sabedoria verdadeira está em saber que você não sabe nada, encorajando a humildade e o aprendizado contínuo.",microsoft azure text translation,Dan
"O passado nunca está morto; nem sequer é passado, refletindo a influência duradoura dos acontecimentos históricos no presente.",microsoft azure text translation,Dan
"O passado é prólogo, indicando que os eventos históricos preparam o terreno para desenvolvimentos futuros.",microsoft azure text translation,Dan
"O passado é prólogo, sugerindo que a história prepara o terreno para eventos futuros.",microsoft azure text translation,Dan
"A caneta é mais poderosa do que a espada, pois os escritos influenciaram significativamente os eventos históricos.",microsoft azure text translation,Dan
"A caneta é mais poderosa que a espada, destacando a influência da comunicação e das ideias.",microsoft azure text translation,Dan
"A caneta é mais poderosa que a espada, então a escrita pode ser mais poderosa do que a violência.",microsoft azure text translation,Dan
"A tabela periódica organiza os elementos pelo seu número atômico, revelando padrões nas propriedades químicas.",microsoft azure text translation,Dan
"O presente molda o futuro, pois as ações atuais influenciam os resultados históricos.",microsoft azure text translation,Dan
"A prova está no pudim, ou seja, a validade de algo pode ser determinada por seus resultados ou resultados.",microsoft azure text translation,Dan
"O caminho para o inferno está pavimentado de boas intenções, destacando consequências não intencionais nas políticas sociais.",microsoft azure text translation,Dan
A segunda lei da termodinâmica afirma que a entropia em um sistema isolado sempre aumenta.,microsoft azure text translation,Dan
"A menor distância entre dois pontos é uma linha reta, ilustrando um princípio básico em geometria.",microsoft azure text translation,Dan
"A menor distância entre dois pontos é uma reta, ilustrando um conceito fundamental em geometria.",microsoft azure text translation,Dan
"O espetáculo deve continuar, destacando a resiliência das artes cênicas apesar dos desafios.",microsoft azure text translation,Dan
"O show deve continuar, não importa os obstáculos enfrentados.",microsoft azure text translation,Dan
"A velocidade da luz no vácuo é constante, formando uma pedra angular da teoria da relatividade de Einstein.",microsoft azure text translation,Dan
"O espírito está disposto, mas a carne é fraca, evidenciando a luta entre intenção e ação.",microsoft azure text translation,Dan
"A roda chiada recebe a graxa, ilustrando como as demandas vocais podem levar à mudança social.",microsoft azure text translation,Dan
"A vida não examinada não vale a pena ser vivida, incentivando uma profunda autorreflexão.",microsoft azure text translation,Dan
"O universo está se expandindo, uma observação fundamental da cosmologia.",microsoft azure text translation,Dan
"A viagem de descoberta não está em buscar novas paisagens, mas em ter novos olhos.",microsoft azure text translation,Dan
"O ciclo da água é essencial para a vida na Terra, reciclando a água através da evaporação, condensação e precipitação.",microsoft azure text translation,Dan
"O todo é maior que a soma de suas partes, ilustrando sinergia na teoria dos sistemas.",microsoft azure text translation,Dan
"O todo é maior que a soma de suas partes, ilustrando a sinergia na teoria dos sistemas.",microsoft azure text translation,Dan
"Os vencedores escrevem a história, mostrando que as narrativas históricas muitas vezes refletem a perspectiva dos vencedores.",microsoft azure text translation,Dan
"Os vencedores escrevem a história, por isso é essencial considerar múltiplas perspectivas.",microsoft azure text translation,Dan
"O mundo é um lugar pequeno, então muitas vezes você encontra conexões nos locais mais inesperados.",microsoft azure text translation,Dan
"O mundo é a sua ostra, oferecendo infinitas oportunidades de exploração.",microsoft azure text translation,Dan
"O mundo é a sua ostra, oferecendo oportunidades ilimitadas de exploração.",microsoft azure text translation,Dan
"Não há lugar como casa, enfatizando o conforto único do próprio entorno.",microsoft azure text translation,Dan
"Não há lugar como casa, enfatizando o conforto único e a familiaridade do próprio entorno.",microsoft azure text translation,Dan
"Aqueles que não conseguem se lembrar do passado estão condenados a repeti-lo, ressaltando a importância da consciência histórica.",microsoft azure text translation,Dan
"Quem não aprende com a história está fadado a repeti-la, ressaltando a importância do conhecimento histórico.",microsoft azure text translation,Dan
Quem não aprende com a história está condenado a repeti-la.,microsoft azure text translation,Dan
"Quem não conhece a história está destinado a repeti-la, ressaltando a importância do conhecimento histórico.",microsoft azure text translation,Dan
"O tempo voa quando você está se divertindo, então atividades agradáveis parecem passar rapidamente.",microsoft azure text translation,Dan
"O tempo cura todas as feridas, sugerindo que os eventos históricos podem ser reavaliados com distância.",microsoft azure text translation,Dan
"Tempo é dinheiro, indicando que o tempo deve ser usado de forma eficiente e produtiva.",microsoft azure text translation,Dan
"Os tempos mudam e nós mudamos com eles, destacando a adaptabilidade humana ao longo da história.",microsoft azure text translation,Dan
"Os tempos mudam e nós mudamos com eles, refletindo a adaptabilidade humana através de períodos históricos.",microsoft azure text translation,Dan
"Ser é fazer, ressaltando a importância das ações na definição da existência.",microsoft azure text translation,Dan
"Crer é ver, indicando o poder da fé em moldar a percepção.",microsoft azure text translation,Dan
"A cada um o seu, pois cada um tem gostos únicos em lugares e destinos.",microsoft azure text translation,Dan
"Conhecer a si mesmo é o início de toda sabedoria, enfatizando a importância do autoconhecimento.",microsoft azure text translation,Dan
"Para que o teu próprio eu seja verdadeiro, destacando a importância da honestidade consigo mesmo.",microsoft azure text translation,Dan
"As notícias de hoje são a história de amanhã, destacando o fluxo contínuo de eventos significativos.",microsoft azure text translation,Dan
"As notícias de hoje são a história de amanhã, mostrando o fluxo contínuo dos acontecimentos.",microsoft azure text translation,Dan
"A ficção científica de hoje é o fato científico de amanhã, destacando como a imaginação pode impulsionar o desenvolvimento tecnológico.",microsoft azure text translation,Dan
"Muitos cozinheiros estragam o caldo, então muitas vezes é melhor limitar os contribuidores.",microsoft azure text translation,Dan
"Viajar amplia a mente, oferecendo novas perspectivas e experiências.",microsoft azure text translation,Dan
"Viaje leve e viaje longe, para que você possa facilmente explorar mais lugares.",microsoft azure text translation,Dan
"Trate os outros como você quer ser tratado, promovendo o princípio da compaixão.",microsoft azure text translation,Dan
"A verdade é subjetiva, implicando que cada pessoa pode perceber a realidade de forma diferente.",microsoft azure text translation,Dan
"Duas cabeças são melhores do que uma, então colaborar muitas vezes produz melhores resultados.",microsoft azure text translation,Dan
"Duas cabeças são melhores do que uma, sugerindo que a colaboração produz melhores resultados.",microsoft azure text translation,Dan
"Duas cabeças são melhores do que uma, sugerindo que a colaboração geralmente produz melhores resultados.",microsoft azure text translation,Dan
"Dois mais dois é sempre igual a quatro, demonstrando a consistência dos princípios matemáticos.",microsoft azure text translation,Dan
"Unidos permanecemos, divididos caímos, ressaltando a importância da solidariedade na sociedade.",microsoft azure text translation,Dan
"A variedade é o tempero da vida, incentivando a diversidade nas atividades para uma experiência gratificante.",microsoft azure text translation,Dan
"A variedade é o tempero da vida, incentivando a exploração de diferentes culturas e formas artísticas.",microsoft azure text translation,Dan
"A variedade é o tempero da vida, por isso explorar diferentes culturas enriquece as suas experiências.",microsoft azure text translation,Dan
"A variedade é o tempero da vida, então explorar lugares diferentes enriquece suas experiências.",microsoft azure text translation,Dan
"A virtude é sua própria recompensa, sugerindo que as ações morais são valiosas em si mesmas.",microsoft azure text translation,Dan
"Caminhe pela fé, não pela visão, ressaltando a importância da crença para além do visível.",microsoft azure text translation,Dan
"A água busca sempre seu próprio nível, demonstrando princípios de dinâmica dos fluidos.",microsoft azure text translation,Dan
"Somos nossas escolhas, refletindo que as decisões moldam nossas vidas e caráter.",microsoft azure text translation,Dan
"Somos o que fazemos repetidamente, enfatizando o papel dos hábitos na formação do caráter.",microsoft azure text translation,Dan
"Não podemos pisar no mesmo rio duas vezes, refletindo a natureza em constante mudança da vida e da existência.",microsoft azure text translation,Dan
"O que não te mata te torna mais forte, enfatizando a resiliência diante das adversidades.",microsoft azure text translation,Dan
"O que não te mata te torna mais forte, enfatizando a resiliência diante das adversidades.",microsoft azure text translation,Dan
"O que dá a volta vem por aí, indicando que ações na história muitas vezes têm consequências de longo prazo.",microsoft azure text translation,Dan
"O que circula por aí vem por aí, indicando que ações na história costumam ter repercussões de longo prazo.",microsoft azure text translation,Dan
"O que dá a volta vem por aí, refletindo o princípio do carma.",microsoft azure text translation,Dan
"O que sobe deve descer, ilustrando o conceito de gravidade.",microsoft azure text translation,Dan
"Quando estiver em Roma, faça como os romanos, respeitando os costumes e tradições locais.",microsoft azure text translation,Dan
"Quando estiver em Roma, faça como os romanos, sugerindo que se adaptar aos costumes locais é sábio.",microsoft azure text translation,Dan
"Quando chove, chove, por isso é importante estar preparado para os desafios.",microsoft azure text translation,Dan
"Quando uma porta se fecha, outra se abre, dando a entender que os finais muitas vezes levam a novas oportunidades.",microsoft azure text translation,Dan
"Onde há vontade, há um caminho, então a determinação é fundamental para superar desafios.",microsoft azure text translation,Dan
"Onde há fumaça, há fogo, indicando que os sinais muitas vezes apontam para uma questão ou verdade mais profunda.",microsoft azure text translation,Dan
"Onde quer que você vá, lá está você, o que significa que você não pode escapar de sua própria natureza mudando de local.",microsoft azure text translation,Dan
"Onde quer que você vá, lá está você, o que significa que você leva seus próprios problemas e pontos fortes com você.",microsoft azure text translation,Dan
"A sabedoria começa no assombro, despertando curiosidade e mente aberta.",microsoft azure text translation,Dan
"Com grande poder vem grande responsabilidade, enfatizando considerações éticas no avanço tecnológico.",microsoft azure text translation,Dan
"Com grande poder vem grande responsabilidade, enfatizando as considerações éticas no avanço tecnológico.",microsoft azure text translation,Dan
"Com grande poder vem grande responsabilidade, ressaltando o dever de usar a influência com sabedoria.",microsoft azure text translation,Dan
"Trabalhe de forma mais inteligente, e não mais difícil, para alcançar uma melhor eficiência em suas atividades.",microsoft azure text translation,Dan
"Você é a empresa que você mantém, então escolha seus amigos com sabedoria.",microsoft azure text translation,Dan
"Você é o que você come, indicando que a nutrição impacta muito a sua saúde.",microsoft azure text translation,Dan
"Você é o que você come, então manter uma dieta saudável é crucial para o bem-estar geral.",microsoft azure text translation,Dan
"Você é o que faz repetidamente, fazendo dos hábitos a base do caráter.",microsoft azure text translation,Dan
"Você é seu pior crítico, muitas vezes sendo mais duro consigo mesmo do que os outros.",microsoft azure text translation,Dan
"Você pode pegar mais moscas com mel do que com vinagre, por isso é sábio ser gentil.",microsoft azure text translation,Dan
"Você pode levar um cavalo à água, mas não pode fazê-lo beber.",microsoft azure text translation,Dan
"Você não pode queimar a vela nas duas pontas, pois o excesso de trabalho leva ao esgotamento.",microsoft azure text translation,Dan
"Não se pode julgar um livro pela capa, porque as aparências podem enganar.",microsoft azure text translation,Dan
"Não se pode julgar um livro pela capa, indicando que as aparências podem enganar.",microsoft azure text translation,Dan
"Você não pode julgar um livro pela capa, o que significa que as aparências podem enganar.",microsoft azure text translation,Dan
"Você não pode julgar um lugar apenas pelo seu clima, pois muitos fatores contribuem para sua experiência geral.",microsoft azure text translation,Dan
"Você não pode julgar um lugar apenas pelo seu clima, pois há muitos fatores que contribuem para sua experiência geral.",microsoft azure text translation,Dan
"Você não pode fazer uma omelete sem quebrar alguns ovos, então aceite alguns contratempos na busca pelo progresso.",microsoft azure text translation,Dan
"Você não pode superar uma dieta ruim, então a nutrição é crucial para o condicionamento físico.",microsoft azure text translation,Dan
"Você não pode superar uma dieta ruim, então a nutrição é fundamental para o condicionamento físico.",microsoft azure text translation,Dan
"Você não pode superar uma dieta ruim, portanto, a nutrição adequada é vital para manter o condicionamento físico.",microsoft azure text translation,Dan
"Você não pode derramar de um copo vazio, enfatizando a necessidade de autocuidado para apoiar os outros de forma eficaz.",microsoft azure text translation,Dan
"Você não pode derramar de um copo vazio, então cuide-se primeiro.",microsoft azure text translation,Dan
"Você não pode ver a floresta para as árvores, por isso é importante olhar para o quadro geral.",microsoft azure text translation,Dan
"Você não pode ver a floresta para as árvores, sugerindo que você pode perder o panorama geral por se concentrar demais nos detalhes.",microsoft azure text translation,Dan
"Você não pode ensinar novos truques a um cão velho, dando a entender que é difícil mudar hábitos ou maneiras estabelecidas de pensar.",microsoft azure text translation,Dan
"Você recebe o que paga, então muitas vezes vale a pena investir em qualidade.",microsoft azure text translation,Dan
"Você perde 100% dos chutes que não toma, então aproveite as oportunidades quando elas surgirem.",microsoft azure text translation,Dan
"Você só mora uma vez, então cuidar da sua saúde deve ser prioridade.",microsoft azure text translation,Dan
"Você colhe o que planta, enfatizando os resultados diretamente ligados aos seus esforços.",microsoft azure text translation,Dan
"Você colhe o que planta, indicando que suas ações determinam seus resultados.",microsoft azure text translation,Dan
"Você colhe o que planta, então suas ações terão consequências.",microsoft azure text translation,Dan
Você deve sempre tratar os outros da maneira que você quer ser tratado.,microsoft azure text translation,Dan
Você não deve julgar um livro pela capa.,microsoft azure text translation,Dan
