statement,elicitation,committer
"If Alex stretches Sam's legs, they would pull a muscle by stretching too far.",original,original
"If Alex surprises Sam with tickets, then the second person would be happy and excited about the date.",original,original
"If Alex surprises Sam with tickets, then the second person would notice that the tickets are to separate shows.",original,original
"If Alex surprises Sam with tickets, they will expect Sam to be excited.",original,original
"If Alex swings the bat, they are playing football.",original,original
"If Alex swings the bat, they have not checked if it is safe to take a swing.",original,original
"If Alex swings the bat, they swing when others are close by.",original,original
"If Alex takes a breather, it is necessary to regroup.",original,original
"If Alex takes a breather, it'll become a snoozer.",original,original
"If Alex takes a breather, they might think of which hand it.",original,original
"If Alex takes a breather, the other might not.",original,original
"If Alex takes a breather, they will be well rested.",original,original
"If Alex takes a breather, they will run to work.",original,original
"If Alex takes advantage of Sam, it is because they love and respect them.",original,original
"If Alex takes advantage of Sam, Morgan will side with Alex in undermining Sam.",original,original
"If Alex takes advantage of Sam, then Sam will feel happy.",original,original
"If Alex takes his pick, he would assume his pick is always right.",original,original
"If Alex takes his pick, he'll consider other options carefully too.",original,original
"If it takes Alex a long time, he would assume that Sam has been abducted by aliens and will never return.",original,original
"If it takes Alex a long time, they will make a Chris.",original,original
"If Alex takes Sam's word for it, Alex believes Sam is right about everything.",original,original
"If Alex takes Sam's word for it, Alex might experience negative feelings about Sam if it later turns out to be untrue.",original,original
"If Alex takes Sam's word for it, Alex pretends they trust Sam.",original,original
"If Alex takes Sam's word for it, Alex would get lied to.",original,original
If Alex takes Sam's word for it for answer.,original,original
"If Alex takes Sam's word for it, it is because the story seemed far fetched.",original,original
"If Alex takes Sam's allowance, he would keep it safely for Sam.",original,original
"If Alex takes Sam's allowance, he would squander it.",original,original
"If Alex takes Sam's allowance, they would tell Sam they stole it.",original,original
"If Alex takes Sam's family, Alex will feel responsible for the family.",original,original
"If Alex takes Sam's family, Alex will kill the kid.",original,original
"If Alex takes Sam's family out to dinner, Sam will be grateful.",original,original
"If Alex takes Sam's shot at success, Sam will be upset.",original,original
"If Alex takes Sam's shot, run away from Sam.",original,original
"If Alex takes Sam's shot, they will turn themselves in to the cops.",original,original
"If Alex takes some medicine, they will feel better in a few hours.",original,original
"If Alex takes some medicine, they would take the wrong kind for their ailments.",original,original
"If Alex takes the car, he will drive into a lake because he wasn't paying attention.",original,original
"If Alex takes the car, then they will drive until the car runs out of gas and park on the side of the road.",original,original
"If Alex takes the puppy, they will announce it on social media.",original,original
"If Alex takes the puppy, they will disguise how it looks.",original,original
"If Alex takes the trash out, they may put it in the recycling bin instead.",original,original
"If Alex takes the trash out, they will do it early enough for the trash man to get it.",original,original
"If Alex takes time off, Alex will spend the time both relaxing and catching up on work that's needed at home.",original,original
"If Alex takes time off, Alex will spend the time partying and recklessly spending money.",original,original
"If Alex tans Sam's hide, they'll deserve it.",original,original
"If Alex tans Sam's hide, they'll miss a spot.",original,original
"If Alex teaches Sam anything, Sam gets more ignorant.",original,original
"If Alex teaches Sam anything, Sam will be very grateful.",original,original
"If Alex teaches Sam anything, Sam will punch Alex.",original,original
"If Alex teaches Sam anything, then Sam is dumber now.",original,original
"If Alex tells Sam had the flu, Alex will maintain a distance and take other precautions, e.g., vaccination.",original,original
"If Alex tells Sam had the flu, they will avoid Sam.",original,original
"If Alex tells Sam had the flu, they would ask Sam to share their drink with them.",original,original
"If Alex tells Sam had the flu, they would keep their distance and not share food or drinks with Sam.",original,original
"If Alex tells Sam's anything, then they might speak in a language that the second person doesn't understand.",original,original
"If Alex texts Sam back, he will get annoyed if he doesn't get a reply immediately.",original,original
"If Alex texts Sam back, he'll patiently await a response.",original,original
"If Alex throws Sam a surprise birthday party, Alex would tell all of the invitees to tell Sam about it beforehand.",original,original
"If Alex throws Sam a surprise birthday party, he/she is careful to consider what Sam would enjoy.",original,original
"If Alex throws Sam a surprise party, they will make sure to tell no one who can't keep a secret about it.",original,original
"If Alex throws Sam a surprise party, they will post publicly on Facebook that they're planning a surprise party for Sam.",original,original
"If Alex throws Sam a surprise party, he will invite too many people.",original,original
"If Alex throws Sam a surprise party, he will keep it a surprise.",original,original
"If Alex throws Sam a surprise party, they will not let on about the party so that it will truly be a surprise.",original,original
"If Alex tosses it back, Alex forgets to catch it.",original,original
"If Alex tosses it back, tails is the practice of throwing a coin in the air.",original,original
"If Alex tosses it back, then Sam will walk away.",original,original
"If Alex tries to reassure Sam, Alex will give examples to Sam when they succeeded.",original,original
"If Alex tries to reassure Sam, he will be nonjudgmental.",original,original
"If Alex tries to reassure Sam, they may end up giving bad advice.",original,original
"If Alex tries to reassure Sam, they will fail and tell Sam that they are stupid.",original,original
"If Alex turns Sam away, Alex is a fool to behave injuriously and burn a bridge.",original,original
"If Alex turns Sam away, he would still stay still and stare.",original,original
"If Alex turns Sam away, he would walk away with pride.",original,original
"If Alex turns things around, he/she would keep mopping.",original,original
"If Alex uploads the video, Alex expects there would be some viewers.",original,original
"If Alex uploads the video, Alex forgets to publish it.",original,original
"If Alex uploads the video, he will click the delete button if it was a mistake.",original,original
"If Alex uploads the video, he will unplug the computer if it was a mistake.",original,original
"If Alex uploads the video, he would pay attention to the aftermath.",original,original
"If Alex uploads the video, he wouldn't care for the outcome.",original,original
"If Alex walks around a bit, they will not move.",original,original
"If Alex wants a new look, he should change his style and outfits.",original,original
"If Alex wants a new look, he would be a fool to betray their own sense of style in favor of being trendy.",original,original
"If Alex wants a new look, he should carefully consider his sense of style before considering what's trendy.",original,original
"If Alex wants a new look, they only consider a single option.",original,original
"If Alex wants someone to mow his lawn, it gets done by a company.",original,original
"If Alex wants someone to take out his trash, it is because he is too lazy to do it himself.",original,original
"If Alex wants to be a teacher, Morgan will discourage Alex with negative reasons of becoming a teacher.",original,original
"If Alex wants to be a teacher, they will simply show up at a school and ask for a job.",original,original
"If Alex wants to become a teacher, they would apply for a teaching position.",original,original
"If Alex wants to be a teacher, they would become a painter.",original,original
"If Alex wants to fight Sam, then the first person would give the second person a compliment.",original,original
"If Alex wants to fight Sam, then the first person would punch the second person in the body.",original,original
"If Alex wants to vote, they might forget to register.",original,original
"If Alex wants to vote, he will do in depth research on the candidates.",original,original
"If Alex wants to write a story, they may mistakenly think that the story will just get written without any work.",original,original
"If Alex wants to write a story, they will sit down and begin writing it.",original,original
"If Alex wants to write a story, they find glue and sparkles but no pencil.",original,original
"If Alex wants to write a story, they will get a piece of paper and a pen and sit down to work.",original,original
"If Alex wants to write a story, they should not copy and paste from the computer.",original,original
"If Alex wants to write a story, they would be inspired by viewing art in a museum.",original,original
"If Alex watches his favorite movie, he would sit on the couch.",original,original
"If Alex watches his favorite movie, he would throw a remote at the TV.",original,original
"If Alex watches the movie together, they would make sure they have snacks.",original,original
"If Alex wears pants, he wears them on his arms.",original,original
"If Alex wins something, he might not know the next line of action.",original,original
"If Alex wins something, they will claim their prize.",original,original
"If Alex wins something, they would feel proud.",original,original
"If Alex wins something, they would throw it away.",original,original
"If Alex works his fingers to the bone, he will not be able to work anymore.",original,original
"If Alex works his fingers to the bone, he will take a break so he can work more after his break.",original,original
"If Alex works his fingers to the bone, he might ignore the pain.",original,original
"If Alex works his fingers to the bone, he would scream in pain.",original,original
"If Alex works his fingers to the bone, they will keep working despite it being terrible for them physically.",original,original
"If Alex works his fingers to the bone, he will rest for a while to regain energy.",original,original
"If Alex works the night shift, he might work also in the morning.",original,original
"If Alex works the night shift, they complete it successfully.",original,original
"If Alex works the night shift, they will sleep during the day so they are awake for work.",original,original
"If Alex works the night shift, they will stay completely awake the day before.",original,original
"If Alex works the night shift, they might fall asleep.",original,original
"If Alex works well, he spends the rest of the day doing nothing.",original,original
"If Alex works well, then Alex works at a well.",original,original
"If Alex works well, they will be frustrated with their performance.",original,original
"If Alex works well, they will usually be rewarded for their efforts.",original,original
"If Alex would run, he would run around the brick building instead of running into it.",original,original
"If Alex would run into a brick wall, he would smash his face.",original,original
"If elected, I will demand accountability for your tax dollars.",original,original
"If everything seems to be going well, you have obviously overlooked something.",original,original
"If fortune wishes to make a man estimable, she gives him virtues. If she wishes to make him esteemed, she gives him success.",original,original
"Higher education needs to be repeatedly emphasized in the home from a young age, otherwise, it may not be of interest to students.",original,original
"If it ain't broke, don't fix it.",original,original
"If it isn't in source control, then it doesn't exist.",original,original
"If Jake adopts a dog, it could potentially destroy his livelihood.",original,original
"If Jake is to bring Mary a spare key, he would leave it in their mailbox without informing her.",original,original
"If Jake were to brush Mary's teeth, he would ask for permission first.",original,original
Completing his education would give Jake a sense of satisfaction.,original,original
"When Jake considers John's example, he has the potential to become the strongest and fittest person ever.",original,original
"If Jake were to invite people over, he might forget to give them directions.",original,original
"If Jake is feeling a little cold, it could be because they are in the vacuum of space.",original,original
"If Jake were to plan Mary's wedding, it could potentially be a disaster due to poor management.",original,original
"If Jake refuses to pay, others might have to chip in for him.",original,original
"If Jake sees a sign, he would follow the instructions given on the sign.",original,original
"If Jake were to stop abruptly in front of John, John could potentially run into Jake from behind.",original,original
"If Jake uploads a video mistakenly, he would unplug the computer.",original,original
"If Jake wanted a new look, he would consider shaving his head.",original,original
"If Jake wants to write a story, he should not copy and paste from the computer.",original,original
"If Jake is wearing a swimsuit, there might be a chance he does not know how to swim.",original,original
"If John affects Mary's health, he might offer to buy her some medicine.",original,original
"If John harms Mary's health, he would take care of her if need be.",original,original
"When John asks a question, he pays attention to the given response.",original,original
"If John asks Jake to sit, it could suggest that John wants Jake to listen.",original,original
"If John becomes a police officer, he would need to improve his firearms skills.",original,original
"If John begs Mary's mom, then John likely feels guilty.",original,original
"If John breaks Jake's ankle, he might just continue on his way.",original,original
"If John were to break Jake's foot, Jake could potentially ask why John did that.",original,original
"If John brings Jake to the ground, it could be because they are practicing tactical maneuvers.",original,original
"If John were to bring Mary a spare key, he would first decide which one to use.",original,original
"If John brings Mary the news, it is likely true.",original,original
"If John builds a birdhouse, he might hang it inside the house.",original,original
"If John buys a new chair, he may not even think to sit in it.",original,original
"If John calls Jake's mother, he might abruptly end the call.",original,original
"If John talks to Jake's mother, he might talk for a while.",original,original
"If John comes near Jake, Jake might simply not care.",original,original
"If John comes near Mary, she might make annoying noises.",original,original
"If John considers Mary's example, he will ask questions regarding it.",original,original
"If John stains his jeans, he might walk around in them all day.",original,original
"If John cries Jake a river, it suggests that John had it coming.",original,original
"If John cries Jake a river, something bad must have happened.",original,original
"If John decided not to be friends with Jake, it could make Jake feel unliked.",original,original
"If John digs himself into a hole, it could put him in a bad mood.",original,original
"When John comes to a conclusion, it is based on multiple other people's conclusions.",original,original
"If John draws Mary close, it could be because he wants to kiss her on the cheek.",original,original
"If John dug himself into a hole, the best thing to do would be to get out of the hole, not get deeper in.",original,original
"If John enforces his rights, he might not do it properly.",original,original
John enforcing his rights could be inappropriate because he does not have the authority to do so.,original,original
"If John explains his reasons, they are likely to make sense.",original,original
"If John feeds the fish, he would do so from a distance.",original,original
"If John fills Mary's glass, he would wait for the glass to overflow as he pours, so that Mary could enjoy as much of the beverage as possible.",original,original
"If John finds a book to read, he would find a quiet place to read it.",original,original
"If John gave Mary flowers, he would expect her to like them.",original,original
"If John gets a second job, he would start slacking off at both his first and second job, assuming neither of the jobs will fire him.",original,original
"If John gets an award, then he feels happy.",original,original
"If John gets back home, he would stay outside.",original,original
John getting back home is just a part of his routine.,original,original
"If John gets fed up, he may talk it out with everyone.",original,original
"If John gets on a crowded train, he would sit on top of another passenger.",original,original
"If John gets on a crowded train, he would try and share the seat with someone.",original,original
"Even if John gets on a crowded train, it would not be cramped.",original,original
"If John receives a letter, he would throw it in the trash without even looking at it.",original,original
"If John gives Jake an ultimatum, then Jake would listen to John.",original,original
"If John gives Jake one ultimatum, Jake would assume there are more.",original,original
"If John goes to play, then he wants to begin a match.",original,original
"If John hangs around Jake, John might say something that offends Jake.",original,original
"If John harms Mary's health, he will stop doing whatever harms her and will apologize.",original,original
"If John has a great boss, he might jump on his boss's desk.",original,original
"Even if John has a great boss, he might want to find a different supervisor.",original,original
"If John has a high fever, all he needs to do is wait for the fever to subside.",original,original
"If John has an English test tomorrow, he would review the material for the exam.",original,original
"If John manages to escape, the guards will be informed.",original,original
"If John is cool, then he is also happy.",original,original
"If John is feeling a bit cold, he might have worn too much clothing.",original,original
"If John is feeling a bit hot, he should put on more clothing.",original,original
"If John is feeling a little cold, he would drink ice water.",original,original
"If John is feeling a little hot and tired, then it is because of his hormonal regulation.",original,original
"If John is feeling a little hot, he should leave his freezer open to help cool down.",original,original
"If John gets into trouble, he will cry and give up.",original,original
"If John is leaving a fast-food store with a bag, it contains only condiments.",original,original
"If John is the best gift Mary ever received, then Mary has no concept of what a true gift is.",original,original
"If John is wearing a swimsuit, then he is going to work.",original,original
"If John joins Mary's band, he would not be a good fit because he doesn't sing or play any instruments.",original,original
"If John laughs about someone else, it is possible that John is sad.",original,original
"If John listens to Mary's stories, then John provides feedback.",original,original
"If John loses all his money, he would leave the casino and go home.",original,original
"If John loses all of his money, he would avoid the truth and flee from the situation.",original,original
"If John makes an impression on Mary, he always assumes Mary is impressed.",original,original
"If John makes an impression on Jake, it would be a good one because Jake was polite and not foolish.",original,original
"If John makes money for Mary, he would not give her the money.",original,original
"If John ensures it is perfect, then it is perfect.",original,original
"If John marries Jake's sister, John would become closer to Jake.",original,original
"If John marries Mary's sister, it would be a disaster because her sister is already married.",original,original
"If John marries Mary's sister, John will never talk to Mary again.",original,original
"If John meets Mary's friend, he would ask who they are and where they come from.",original,original
"If John offers Mary a ride, he should follow the map and not his intuition.",original,original
"If John plays darts, then he is practicing his hobby.",original,original
"If John pulls Mary away, Mary will fear she is being attacked.",original,original
"If John pushes Mary away, he would walk away without apologizing.",original,original
"If John puts Mary on trial, he would allow Mary to express her perspective on the situation.",original,original
"If John reaches his climax, it signifies the end.",original,original
"If John redecorates his bedroom, he would choose colors that don't blend well and buy impractical items for decoration.",original,original
"If John rents an apartment to Mary, she would likely have to replace most of the fixtures and floors.",original,original
"If John lives in Mary's apartment, he would close the windows when it rains to prevent water damage to the floor.",original,original
"If John runs as fast as Jake, then John will never be able to beat Jake in a race.",original,original
"Even if John runs as fast as Mary could, he would still lose the race.",original,original
"Should John show Mary respect, he might still make bizarre faces while doing so.",original,original
"If John spends most of his time with Mary, it suggests they enjoy each other's company.",original,original
"If John starts exercising, he would likely lose weight.",original,original
"If John begins his new job, he would start earning a living.",original,original
"If John starts his new job, he might not do what is expected of him in that position.",original,original
"If John surprises Mary with tickets, then Mary would likely be joyful and excited about their date.",original,original
"If John takes a break, he would end up running to work.",original,original
"If John takes advantage of Mary, it contradicts the idea of him loving and respecting her.",original,original
"If John confiscates Jake's allowance, he would probably waste it.",original,original
"If John takes Jake's family hostage, Jake would likely call the police.",original,original
"If John gets Jake's flu shot by mistake, he should immediately inform someone about the situation.",original,original
"If John acts on Mary's advice, it indicates that he needs advice from Mary.",original,original
"If John takes some medicine, he should feel better within a few hours.",original,original
"If John borrows the car, he wouldn't drive it into a lake because he is attentive.",original,original
"If John takes the trash out, he might accidentally place it in the recycling bin.",original,original
"If John talks about Jake's relationship, then Jake would want to confront Jake about what John has said.",original,original
"If John talks to Mary's mother, they would have a conversation regarding a certain issue.",original,original
"If John tells Mary something, he would conversely speak at a normal pace.",original,original
"If John informs Mary that he has the flu, Mary would keep her distance and take preventative measures like getting vaccinated.",original,original
"If John replies to Mary's text message, he would patiently wait for a response.",original,original
"If John throws Jake a surprise birthday party, John would only consider what he thinks is enjoyable.",original,original
"If John throws Mary a surprise party, he might invite too many people.",original,original
"If John plans a surprise party for Mary, he would keep it a secret.",original,original
"If John rejects Jake, he would do so in a friendly and respectful manner.",original,original
"If John turns Jake's music down, then Jake might become stressed.",original,original
"If John accidentally uploads a video, he would then delete it.",original,original
"If John uploads something, he would promptly leave afterwards.",original,original
"If John uploads a video, he might forget to publish it.",original,original
"If John desires a new look, he would consider his own taste before following the latest trends.",original,original
"If John asks someone else to take out the trash, it might be because he is too lazy to do it himself.",original,original
"If John aspires to be a teacher, he would apply for a suitable teaching position.",original,original
"If John wishes to be a teacher, he wouldn't just show up at a school and ask for a job.",original,original
"If John watches his favorite movie, he wouldn't direct his frustration at the TV by throwing the remote.",original,original
"If John wears a lot of hats, it implies various interests.",original,original
"If John were to board a crowded train, it is unlikely there would be many seats available.",original,original
"If John wins something, he might not know what to do next.",original,original
"If Mary and John part ways, it does not mean Mary will follow John.",original,original
"If Mary injures John's foot, he would wish it never happened.",original,original
"If Mary cuts John's arm, they would attempt to stop the bleeding.",original,original
"If Mary drives a car on the highway, it does not prove that she is under the influence of alcohol.",original,original
"If Mary files for bankruptcy, it would be ironic for John to ask her for a loan.",original,original
"If Mary provides instructions to Jake, there's a higher chance they might be incorrect.",original,original
"If Mary joins the chess club, she would likely learn the game and aspire to compete.",original,original
"If Mary kills John's brother, she will try to cover her tracks.",original,original
"If Mary meets John's friends, she would talk to them.",original,original
"If Mary moves into a new house, she won't live in an apartment.",original,original
"If Mary plans John's wedding, it will be organized and neat.",original,original
"If Mary takes John's flu shot, they wouldn't tell anyone.",original,original
"If Mary throws a surprise birthday party for John, she would tell all the invitees to tell him about it beforehand.",original,original
"If Mary takes John's allowance, the police would tell John that Mary stole it.",original,original
"If Mary wanted to be a teacher, she would become a painter.",original,original
"If Mary wants someone to mow her lawn, a company will do it.",original,original
"If Mary wins a thousand dollars, she would want to go shopping.",original,original
"If Max is about to get married, then Max feels happy.",original,original
"If Max is about to get married, then Max gets a ring.",original,original
"If Max is about to get married, then Max is anxious.",original,original
"If Max is about to get married, then Max is excited.",original,original
"If Max is about to get married, then Max is nervous.",original,original
"If Max is about to get married, then Max needs to meet someone.",original,original
"If Max is about to get married, then Max wants to be happily married.",original,original
"If Max is about to get married, then Max wants to go on a honeymoon.",original,original
"If Max is about to get married, then Sam feels happy.",original,original
"If Sam is about to get married, then Sam gets a dress.",original,original
"If Sam is about to get married, then Sam says yes.",original,original
"If Max absolutely loved it, then Max feels joyful.",original,original
"If Max absolutely loved it, then Max is enthused.",original,original
"If Max absolutely loved it, then Max stomps his feet.",original,original
"If Max absolutely loved it, then Max wants to show it to everyone.",original,original
"If Max absolutely loved something, then Max gains knowledge.",original,original
"If Max absolutely loved someone, then Max is faithful.",original,original
"If Max absolutely loved someone, then Max wants to propose to her.",original,original
"If Max abuses Max's power, then Max becomes weak.",original,original
"If Max abuses Max's power, then Max feels corrupt.",original,original
"If Max abuses Max's power, then Max is arrested.",original,original
"If Max abuses Max's power, then Max is careless.",original,original
"If Max abuses Max's power, then Max is confident.",original,original
"If Max abuses Max's power, then Max is ostracized.",original,original
"If Max abuses Max's power, then Max is out of line.",original,original
"If Max abuses Max's power, then Max needs to be in power.",original,original
"If Max abuses Max's power, then Max needs to become a manager.",original,original
"If Max abuses Max's power, then Max needs to have people work for him.",original,original
"If Max abuses Max's power, then Max needs to take over.",original,original
"If Max abuses Max's power, then Max wants to be in charge.",original,original
"If Max abuses Max's power, then Max wants to take even more power.",original,original
"If Max abuses Max's power, then Sam is told what to do.",original,original
"If Max abuses Max's power, then Sam feels cheated.",original,original
"If Max abuses Max's power, then Sam feels humiliated.",original,original
"If Max abuses Max's power, then Sam wants to get Max fired.",original,original
"If Max abuses Max's power, then Sam wants to report Max to HR.",original,original
"If Max abuses Max's power, then Sam wants to depose Max.",original,original
"If Max abuses Max's power, then Sam wants to elect another leader.",original,original
"If Max abuses Max's power, then Sam wants to hurt Max.",original,original
"If Max abuses Max's power, then Sam wants to impeach Max.",original,original
"If Max abuses his power, then Sam wants to punish Max.",original,original
"If Max abuses his power, then Sam wants to remove Max.",original,original
"If Max abuses his power, then Sam wants to stop Max.",original,original
"If Max accepts happily, then he feels grateful.",original,original
"If Max accepts happily, then he intends to take the opportunity.",original,original
"If Max accepts happily, then he is accepting.",original,original
"If Max accepts happily, then he is appreciative.",original,original
"If Max accepts happily, then he is gracious.",original,original
"If Max accepts happily, then he is grateful.",original,original
"If Max accepts happily, then he is humble.",original,original
"If Max accepts happily, then he is thankful.",original,original
"If Max accepts happily, then he thanks someone.",original,original
"If Max accepts happily, then he wants to follow through.",original,original
"If Max accepts happily, then he wants to go to the party.",original,original
"If Max accepts happily, then Sam says, 'You're welcome.'",original,original
"If Max accepts happily, then Sam wants to throw a party.",original,original
"If Max gets accepted into college, then he attends freshman orientation.",original,original
"If Max gets accepted into college, then he feels very happy.",original,original
"If Max gets accepted into college, then he gets a loan.",original,original
"If Max gets accepted into college, then he is hopeful.",original,original
"If Max gets accepted into college, then he studies.",original,original
"If Max accepts his diploma, then he feels accomplished.",original,original
"If Max accepts his diploma, then he feels proud.",original,original
"If Max accepts his diploma, then he graduates from college.",original,original
"If Max accepts his diploma, then he intends to graduate from high school.",original,original
"If Max accepts his diploma, then he is acquiring education.",original,original
"If Max accepts his diploma, then he is educated.",original,original
"If Max accepts his diploma, then he is satisfied.",original,original
"If Max accepts his diploma, then he needs to go to the ceremony.",original,original
"If Max accepts his diploma, then he shakes a hand.",original,original
"If Max accepts his diploma, then they cheer for him.",original,original
"If Max accepts his diploma, then he wants to apply for college.",original,original
"If Max accepts his diploma, then he wants to attend college.",original,original
"If Max accepts his diploma, then he wants to get a job.",original,original
"If Max accepts his diploma, then Sam feels excited.",original,original
"If Max accepts Sam's appointment, then Max becomes the boss.",original,original
"If Max accepts Sam's appointment, then he feels helpful.",original,original
"If Max accepts Sam's appointment, then he intends to check up on him.",original,original
"If Max accepts Sam's appointment, then he is booked.",original,original
"If Max accepts Sam's appointment, then he is humble.",original,original
"If Max accepts Sam's appointment, then he needs to reserve appointment space.",original,original
"If Max accepts Sam's appointment, then he wants to follow up with Sam.",original,original
"If Max accepts Sam's appointment, then Sam feels happy.",original,original
"If Max accepts Sam's invitation, then he buys a present.",original,original
"If Max accepts Sam's invitation, then he buys a gift.",original,original
"If Max accepts Sam's invitation, then he feels good.",original,original
"If Max accepts Sam's invitation, then he feels included.",original,original
"If Max accepts Sam's invitation, then he wants to show his appreciation.",original,original
"If Max accepts Sam's invitation, then he intends to gain the person's friendship.",original,original
"If Max accepts Sam's invitation, then he is grateful.",original,original
"If Max accepts Sam's invitation, then Max is interesting.",original,original
"If Max accepts Sam's invitation, then Max is sociable.",original,original
"If Max accepts Sam's invitation, then Max mails an RSVP to Sam.",original,original
"If Max accepts Sam's invitation, then Max needs to be invited by Sam.",original,original
"If Max accepts Sam's invitation, then Max wants to go to the engagement.",original,original
"If Max accepts Sam's invitation, then Max wants to make a note.",original,original
"If Max accepts Sam's invitation, then Max wants to invite other people.",original,original
"If Max accepts Sam's invitation, then Sam smiles.",original,original
"If Max accepts Sam's invitation, then Sam wants to prepare to hang out with Max.",original,original
"If Max accepts Sam's invitation, then Sam wants to wait for the engagement.",original,original
"If Max accepts Sam's offer, then Max feels grateful.",original,original
"If Max accepts Sam's offer, then Max feels satisfied.",original,original
"If Max accepts Sam's offer, then Max gives Sam an item.",original,original
"If Max accepts Sam's offer, then Max is fair.",original,original
"If Max accepts Sam's offer, then Max is a haggler.",original,original
"If Max accepts Sam's offer, then Max is humble.",original,original
"If Max accepts Sam's offer, then Max marks the offer on his calendar.",original,original
"If Max accepts Sam's offer, then Max needs to find a good offer.",original,original
"If Max accepts Sam's offer, then Max thanks Sam.",original,original
"If Max accepts Sam's offer, then Max wants to discuss with Sam.",original,original
"If Max accepts Sam's thanks, then Max feels happy.",original,original
"If Max accepts Sam's thanks, then Max gains friendship.",original,original
"If Max accepts Sam's thanks, then Max is friendly.",original,original
"If Max accepts Sam's thanks, then Max is gracious.",original,original
"If Max accepts Sam's thanks, then Max is grateful.",original,original
"If Max accepts Sam's thanks, then Max is happy.",original,original
"If Max accepts Sam's thanks, then Max is humble.",original,original
"If Max accepts Sam's thanks, then Max is polite.",original,original
"If Max accepts Sam's thanks, then Max receives a verbal reward.",original,original
"If Max accepts Sam's thanks, then Max thinks more of Sam.",original,original
"If Max accepts Sam's thanks, then Max wants to relax.",original,original
"If Max accepts Sam's thanks, then Sam and him agree with one another.",original,original
"If Max accepts Sam's thanks, then Sam has self respect.",original,original
"If Max accepts Sam's thanks, then Sam wants to help him.",original,original
"If Max accepts Sam's apology, then Max feels good.",original,original
"If Max accepts Sam's apology, then Max intends to be generous.",original,original
"If Max accepts Sam's apology, then Max is forgiving.",original,original
"If Max accepts Sam's apology, then Max is frank.",original,original
"If Max accepts Sam's apology, then they talk to Sam more.",original,original
"If Max accepts Sam's apology, then Max wants to forgive.",original,original
"If Max accepts Sam's apology, then Max wants to move on.",original,original
"If Max accepts Sam's apology, then Sam settles the score.",original,original
"If Max accepts Sam's apology, then Sam wants to move on.",original,original
"If Max accepts Sam's invitation, then Max feels included.",original,original
"If Max accepts Sam's invitation, then Max gets thanked.",original,original
"If Max accepts Sam's invitation, then Max is loved.",original,original
"If Max accepts Sam's invitation, then Max is social.",original,original
"If Max accepts Sam's invitation, then Max wants to show up at the event.",original,original
"If Max accepts Sam's invitation, then Sam feels glad.",original,original
"If Max accepts Sam's invitation, then Sam spends time with Max.",original,original
"If Max accepts Sam's offer, then Max accepts the money.",original,original
"If Max accepts Sam's offer, then Max goes over the agreement.",original,original
"If Max accepts Sam's offer, then Max intends to move past the disagreement.",original,original
"If Max accepts Sam's offer, then Max intends to obtain something.",original,original
"If Max accepts Sam's offer, then Max is amicable.",original,original
"If Max accepts Sam's offer, then Max is considerate.",original,original
"If Max accepts Sam's offer, then Max is friendly.",original,original
"If Max accepts Sam's offer, then Max is trusting.",original,original
"If Max accepts Sam's offer, then Max shakes hands.",original,original
"If Max accepts Sam's offer, then Max wants to pay money.",original,original
"If Max accepts Sam's offer, then Sam feels relieved.",original,original
"If Max accepts Sam's offer, then Sam feels satisfied.",original,original
"If Max accepts Sam's offer, then Sam smiles.",original,original
"If Max accepts Sam's offer, then Sam wants to hand over the goods.",original,original
"If Max accepts Sam's offer, then Sam wants to take the money.",original,original
"If Max accepts Sam's offer, then Sam wants to thank Max.",original,original
"If Max accepts Sam's proposal, then Max earns some money.",original,original
"If Max accepts Sam's proposal, then Max feels thrilled.",original,original
"If Max accepts Sam's proposal, then Max intends to move on with the project.",original,original
"If Max accepts Sam's proposal, then Max is amenable.",original,original
"If Max accepts Sam's proposal, then Max is cooperative.",original,original
"If Max accepts Sam's proposal, then Max is trusting.",original,original
"If Max accepts Sam's proposal, then Max needs to fall in love.",original,original
"If Max accepts Sam's proposal, then Max needs to propose.",original,original
"If Max accepts Sam's proposal, then Max wants to get married.",original,original
"If Max accepts Sam's proposal, then Sam gets a receipt.",original,original
"If Max accepts Sam's proposal, then Sam signs the paper.",original,original
"If Max accepts Sam's proposal, then Sam wants to marry Sam.",original,original
"If Max accepts Sam's resignation, then Max feels sad.",original,original
"If Max accepts Sam's resignation, then Max intends to be sincere.",original,original
"If Max accepts Sam's resignation, then Max is saddened.",original,original
"If Max accepts Sam's resignation, then Max wants to dismiss Sam.",original,original
"If Max accepts Sam's resignation, then Max wants to hire the replacement.",original,original
"If Max accepts Sam's resignation, then Sam gets to retire.",original,original
"If Max accepts Sam's resignation, then Sam wants to curse Max out.",original,original
"If Max accepts Sam's resignation, then Sam wants to search for a new job.",original,original
"If Max accepts the challenge, then Max becomes motivated.",original,original
"If Max accepts the challenge, then Max competes.",original,original
"If Max accepts the challenge, then Max feels nervous.",original,original
"If Max accepts the challenge, then Max is apprehensive.",original,original
"If Max accepts the challenge, then Max is brave.",original,original
"If Max accepts the challenge, then Max joins the competition.",original,original
"If Max accepts the challenge, then Max needs to be presented with it.",original,original
"If Max accepts the challenge, then Max wants to succeed.",original,original
"If Max accepts the challenge, then Sam feels glad.",original,original
"If Max accepts the dare, then Max becomes brave.",original,original
"If Max accepts the dare, then Max does something crazy.",original,original
"If Max accepts the dare, then Max feels anxious.",original,original
"If Max accepts the dare, then Max feels brave.",original,original
